search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20111231&after=publication:20110101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-101445156-B,Technology for integrating intelligent aerial robotic system ,龚文基,龚文基,2008-05-15,2008-05-15,2011-05-25,2011-05-25,https://patents.google.com/patent/CN101445156B/en,https://patentimages.storage.googleapis.com/76/52/04/958163357265a1/S2008100978076E00011.png
US-7945365-B2,"Method for influencing an automatic gearbox, taking into consideration the tractional resistance ",Zf Friedrichshafen Ag,"Markus Eisele, Harry Nolzen, Jürgen Blaser, Harm Adams",2005-10-18,2006-09-30,2011-05-17,2011-05-17,https://patents.google.com/patent/US7945365B2/en,https://patentimages.storage.googleapis.com/79/37/91/241202d4a891be/US07945365-20110517-D00000.png
US-8065069-B2,Vehicle and control method thereof ,Toyota Jidosha Kabushiki Kaisha,"Kunihiko Jinno, Tadashi Nakagawa, Masahiko Maeda, Hideaki Yaguchi",2007-01-12,2007-10-25,2011-11-22,2011-11-22,https://patents.google.com/patent/US8065069B2/en,https://patentimages.storage.googleapis.com/e1/d7/b8/3d1fadffe19bab/US08065069-20111122-D00000.png
EP-2032405-B1,Micro-hybrid system for motor vehicle incorporating a piloting strategies module ,Valeo Equipements Electriques Moteur,"Oussama Rouis, Farouk Boudjemai, Brice Lecole, Julien Masfaraud, Magali Laurence, Matthieu Treguer, Hugues Doffin, Cédric LEBOEUF, Ertugrul Taspinar, Paul Armiroli, Alain Gerard, Jean-Marc Dubus, Arnaud De Vries, Eric Blanc",2006-06-27,2007-05-04,2011-11-16,2011-11-16,https://patents.google.com/patent/EP2032405B1/en,https://patentimages.storage.googleapis.com/1e/45/e5/597ce509d18936/imgf0001.png
CN-101806586-B,Method and device for measuring section contour of sealing strip of vehicle based on image matching ,上海交通大学,"杜正春, 朱逸, 郭扬",2010-04-21,2010-04-21,2011-08-31,2011-08-31,https://patents.google.com/patent/CN101806586B/en,https://patentimages.storage.googleapis.com/c5/1d/4b/6028a123048e6f/HDA0000020777600000011.png
EP-1938001-B1,"Method for influencing an automatic gearbox, taking into consideration the tractional resistance ",ZF Friedrichshafen AG,"Markus Eisele, Harry Nolzen, Juergen Blaser, Harm Adams",2005-10-18,2006-09-30,2011-03-09,2011-03-09,https://patents.google.com/patent/EP1938001B1/en,
EP-2032364-B1,Numbering device for typographic numbering ,Kba-Giori S.A.,"Alain Würsch, Antoine Merminod",2006-06-23,2007-06-20,2011-01-19,2011-01-19,https://patents.google.com/patent/EP2032364B1/en,https://patentimages.storage.googleapis.com/ad/27/2a/24e743f54455c0/imgf0001.png
US-7976431-B2,Method for shifting actuation of an automated group transmission ,Zf Friedrichshafen Ag,"Josef Bader, Andreas Graf, Martin Miller, Mario Steinborn, Thomas Hafen",2007-09-15,2008-09-09,2011-07-12,2011-07-12,https://patents.google.com/patent/US7976431B2/en,https://patentimages.storage.googleapis.com/73/09/f1/e26679257f3f1d/US07976431-20110712-D00000.png
KR-101077189-B1,Green Walnut husker with automated husk separator ,대한민국,"오재헌, 김재원, 송태영, 조구현",2008-12-16,2008-12-16,2011-10-31,2011-10-31,https://patents.google.com/patent/KR101077189B1/en,https://patentimages.storage.googleapis.com/d3/c9/85/ae50e047d36f48/112008086453479-pat00001.png
ES-2356496-T3,"PROCEDURE AND DEVICE FOR ADAPTING SPEED CHANGES IN A VEHICLE OR HEAVY STRATEGIES, WHICH INCLUDES AN AUTOMATIC TRANSMISSION AND SUBJECTED TO A LOAD BY POWER. ",Volvo Lastvagnar Ab,"Svante Karlsson, Erik Lauri",2005-09-08,2006-09-08,2011-04-08,2011-04-08,https://patents.google.com/patent/ES2356496T3/en,
CN-101432177-B,Active rail transport system ,乌韦·施塔恩,乌韦·施塔恩,2006-04-30,2007-04-29,2011-04-13,2011-04-13,https://patents.google.com/patent/CN101432177B/en,https://patentimages.storage.googleapis.com/f3/74/04/1fdefb36372cfc/200780015648400011.png
FR-2958463-A1,ELECTRICAL CIRCUIT FOR A MOTOR VEHICLE WITH AN AUTONOMOUS RECTIFIER ,Valeo Sys Controle Moteur Sas,Bruno Hadjelis,2010-03-31,2010-03-31,2011-10-07,,https://patents.google.com/patent/FR2958463A1/en,
DE-102010003443-A1,"Coupling or braking device for use as control element in automated transmission or automat-, distributor- or axle transmission of motor vehicle, has electromagnetic actuation, which positively connects external friction disk ",Zf Friedrichshafen Ag,"Michael Pantke, David Vopel",2010-03-30,2010-03-30,2011-10-06,,https://patents.google.com/patent/DE102010003443A1/en,https://patentimages.storage.googleapis.com/45/b8/66/9ae97c20e7ab2d/00140000.png
CN-101472743-B,Numbering device for typographic numbering ,卡巴-乔利有限公司,"艾伦·伍尔奇, 安托万·蒙米努德",2006-06-23,2007-06-20,2011-05-11,2011-05-11,https://patents.google.com/patent/CN101472743B/en,https://patentimages.storage.googleapis.com/55/97/64/610d5b05687be7/H2007800230016E00011.png
US-7967238-B2,Composite air vehicle having a heavier-than-air vehicle tethered to a lighter-than-air vehicle ,The Boeing Company,"Ronald P. Fuchs, Daniel J. Gadler, Rodney B. Kendrick, John L. McIver",2006-09-05,2006-09-05,2011-06-28,2011-06-28,https://patents.google.com/patent/US7967238B2/en,https://patentimages.storage.googleapis.com/ac/71/1d/b70e450f52b82c/US07967238-20110628-D00000.png
CN-101239418-B,A flyer-driven laser micro-welding method and device ,江苏大学,"王霄, 杨昆, 刘会霞, 张惠中, 王匀, 周明, 蔡兰",2008-02-19,2008-02-19,2011-07-06,2011-07-06,https://patents.google.com/patent/CN101239418B/en,https://patentimages.storage.googleapis.com/db/f3/1b/dbf543db8d6db2/S2008100206441E00011.png
US-8054520-B2,Space scanner for autonomous mobile device ,"Samsung Electro-Mechanics Co., Ltd.","Jung Eun Noh, Dong Ik Shin, Back Kue Lee, Hong Ki Kim",2008-09-23,2009-04-13,2011-11-08,2011-11-08,https://patents.google.com/patent/US8054520B2/en,https://patentimages.storage.googleapis.com/b0/f8/e1/9c24e9a4f88dfa/US08054520-20111108-D00000.png
US-8055402-B2,Fault-detection methods for motor vehicle gearboxes ,Getrag Getriebe- Und Zahnradfabrik Hermann Hagenmeyer Gmbh & Cie Kg,"Martin Seufert, Ralf Hettich, Josef Glatthaar, Ralph Richter, Tobias Kalisch, Marius Bryzgalski, Joerg Moellmann",2007-10-17,2010-06-07,2011-11-08,2011-11-08,https://patents.google.com/patent/US8055402B2/en,https://patentimages.storage.googleapis.com/3a/7c/b4/129d194ffcc765/US08055402-20111108-D00000.png
US-RE42569-E,"Display unit, electronic device using the same, and method of inspecting the display unit ",Seiko Epson Corporation,Shigeki Aoki,1999-08-12,2008-10-30,2011-07-26,2011-07-26,https://patents.google.com/patent/USRE42569E1/en,https://patentimages.storage.googleapis.com/c0/50/fa/c0339f05c72a2d/USRE042569-20110726-D00000.png
EP-2129930-B1,Method for controlling an automated friction clutch ,ZF Friedrichshafen AG,"Rainer Petzold, Peter Herter, Franz Bitzer, Joachim Staudinger",2007-03-31,2008-03-25,2011-12-07,2011-12-07,https://patents.google.com/patent/EP2129930B1/en,https://patentimages.storage.googleapis.com/e4/5c/f6/0419744a5445bf/imgf0001.png
EP-2201269-B1,Fault detection method for motor vehicle transmissions ,GETRAG Getriebe- und Zahnradfabrik Hermann Hagenmeyer GmbH & Cie KG,"Martin Seufert, Ralf Hettich, Josef Glatthaar, Ralph Richter, Tobias Kalisch, Marius Bryzgalski, Joerg Moellmann",2007-10-17,2008-09-11,2011-11-16,2011-11-16,https://patents.google.com/patent/EP2201269B1/en,https://patentimages.storage.googleapis.com/3e/7f/e0/1f8309dee1dd5b/imgf0001.png
ES-2340244-B2,MACHINE FOR AUTOMATIC COLLECTION OF FRUITS CULTIVATED IN ROWS. ,Soluciones Roboticas Agricolas Slu,"Juan Bravo Trinidad, Jose Luis Bravo Trinidad",2008-10-16,2008-10-16,2011-01-03,2011-01-03,https://patents.google.com/patent/ES2340244B2/en,
CN-101549744-B,Hybrid multifunctional ocean monitoring independent platform ,天津大学,"王树新, 孙秀军, 王延辉, 张宏伟, 杨燕",2009-05-14,2009-05-14,2011-04-20,2011-04-20,https://patents.google.com/patent/CN101549744B/en,https://patentimages.storage.googleapis.com/02/e8/dc/efdbd122fb9f83/H2009100688400E00012.png
CN-101387522-B,Magnetic guidance sensor ,吉林大学,"王君, 赵静",2008-09-02,2008-09-02,2011-04-27,2011-04-27,https://patents.google.com/patent/CN101387522B/en,https://patentimages.storage.googleapis.com/56/8b/5a/32f752fb34d14f/H200810050826301E00011.png
US-8051734-B2,Gear shift device for an automatic transmission of a motor vehicle ,Daimler Ag,Detlef Schnitzer,2005-04-05,2007-10-04,2011-11-08,2011-11-08,https://patents.google.com/patent/US8051734B2/en,https://patentimages.storage.googleapis.com/4a/18/cd/59cada66e42407/US08051734-20111108-D00000.png
US-8016717-B2,Motor vehicle drive train and method for controlling a drive train ,Daimler Ag,"Norbert Ebner, Pascal Heusler, Anton Rink",2005-04-05,2007-10-04,2011-09-13,2011-09-13,https://patents.google.com/patent/US8016717B2/en,https://patentimages.storage.googleapis.com/6c/4b/bd/603b30eaae578a/US08016717-20110913-D00000.png
EP-2001718-B1,Control apparatus for motor vehicles for learning to automatically travel along a predefined ideal line ,Bayerische Motoren Werke Aktiengesellschaft,"Peter Waldmann, Helmut Spannheimer",2006-04-06,2007-04-04,2011-03-30,2011-03-30,https://patents.google.com/patent/EP2001718B1/en,https://patentimages.storage.googleapis.com/07/df/1e/b4be798255f0b4/imgf0001.png
DE-102010003433-B4,Methods and devices for rescuing persons in the water ,Institut für Sicherheitstechnik/Schiffssicherhheit e.V.,"Prof. Dr.-Ing. Hahne Joachim, Dr.-Ing. Tober Horst, Jan Sommer",2010-03-30,2010-03-30,2011-11-17,2011-11-17,https://patents.google.com/patent/DE102010003433B4/en,https://patentimages.storage.googleapis.com/c9/cc/38/2e3bbd9003c956/00170000.png
RU-2010108648-A,AIR AND ENERGY INSTALLATION (VEU) FOR AUTONOMOUS CHARGING OF BATTERIES (BATTERIES) OF VEHICLES DURING THEIR MOTION ,"Иван Иванович Пеньков (RU), Иван Иванович Пеньков","Иван Иванович Пеньков (RU), Иван Иванович Пеньков",2010-03-11,2010-03-11,2011-09-20,,https://patents.google.com/patent/RU2010108648A/en,
CN-101469991-B,All-day structured road multi-lane line detection method ,南京理工大学,"赵春霞, 张浩峰, 任明武, 唐振民, 唐佐林, 孙兴华, 杨静宇",2007-12-26,2007-12-26,2011-08-10,2011-08-10,https://patents.google.com/patent/CN101469991B/en,https://patentimages.storage.googleapis.com/b2/45/6a/30d55df04d343e/S2007101923841E00011.png
CN-202016445-U,Finished vehicle controller for electric vehicle ,北京理工华创电动车技术有限公司,"林程, 孙逢春, 韩冰",2011-04-18,2011-04-18,2011-10-26,2011-10-26,https://patents.google.com/patent/CN202016445U/en,
US-7878942-B2,Method for shifting actuation of an automated transmission ,Zf Friedrichshafen Ag,"Josef Bader, Andreas Graf, Martin Miller, Mario Steinborn, Thomas Hafen",2007-09-15,2008-09-09,2011-02-01,2011-02-01,https://patents.google.com/patent/US7878942B2/en,https://patentimages.storage.googleapis.com/80/d4/85/f95611f9023bb4/US07878942-20110201-D00000.png
EP-2069654-B1,Method for clutch protection ,Volvo Lastvagnar AB,"Henrik Ryberg, Erik Lauri, Svante Karlsson, Lars Karlsson",2006-09-18,2007-09-13,2011-05-25,2011-05-25,https://patents.google.com/patent/EP2069654B1/en,https://patentimages.storage.googleapis.com/0a/2f/15/d8a1a7551f345e/imgf0001.png
US-7913801-B2,Steering device for construction vehicle ,"Hitachi Construction Machinery Co., Ltd.","Tsuyoshi Nakamura, Kentaro Itoga, Hiroyuki Azuma, Kazunori Nakamura",2007-01-25,2008-01-22,2011-03-29,2011-03-29,https://patents.google.com/patent/US7913801B2/en,https://patentimages.storage.googleapis.com/59/12/f4/3e8ccf6db8bc5f/US07913801-20110329-D00000.png
CN-101833338-B,Control method of underactuated motion in vertical plane for unmanned underwater vehicle ,哈尔滨工程大学,"施小成, 陈江, 徐健, 严浙平",2010-05-17,2010-05-17,2011-08-03,2011-08-03,https://patents.google.com/patent/CN101833338B/en,https://patentimages.storage.googleapis.com/f1/30/8e/e746b474cbd81a/HSA00000122013900011.png
KR-101064966-B1,Automated microscope with slide loader for automatic feeding of microscope slides ,김정우,김정우,2009-04-07,2009-04-07,2011-09-16,2011-09-16,https://patents.google.com/patent/KR101064966B1/en,https://patentimages.storage.googleapis.com/f1/bb/77/fc9b768807f436/112009020845440-pat00001.png
US-2011034296-A1,Method and drive train for performing a gear shift in a vehicle ,Volvo Lastvagnar Ab,Hans Stervik,2008-05-09,2008-05-09,2011-02-10,,https://patents.google.com/patent/US20110034296A1/en,https://patentimages.storage.googleapis.com/61/6f/dd/d78a8bbac8db56/US20110034296A1-20110210-D00000.png
US-8062177-B2,Method for selecting a neutral position of a motor vehicle transmission and for selecting a parking gear of a motor vehicle ,Zf Friedrichshafen Ag,"Walter Hecht, Armin Gierling, Klaus Steinhauser, Frank WORMS, Bernd Zänglein, Stéphane Klein",2007-10-24,2008-10-24,2011-11-22,2011-11-22,https://patents.google.com/patent/US8062177B2/en,https://patentimages.storage.googleapis.com/30/74/54/614d936d0459b5/US08062177-20111122-D00000.png
US-7962263-B2,Adaptive nonlinear steering control system and method for work vehicles ,Cnh America Llc,Guoping Wang,2008-04-03,2008-04-03,2011-06-14,2011-06-14,https://patents.google.com/patent/US7962263B2/en,https://patentimages.storage.googleapis.com/1e/9e/62/efcd7da096856a/US07962263-20110614-D00000.png
US-8062176-B2,Method for the automatic control of a neutral position and a parking lock of a motor vehicle transmission ,Zf Friedrichshafen Ag,"Walter Hecht, Armin Gierling, Klaus Steinhauser, Frank WORMS, Bernd Zänglein, Stéphane Klein",2007-10-24,2008-10-24,2011-11-22,2011-11-22,https://patents.google.com/patent/US8062176B2/en,https://patentimages.storage.googleapis.com/0f/81/d1/5eab08399bf10a/US08062176-20111122-D00000.png
US-7995191-B1,Scannerless laser range imaging using loss modulation ,Sandia Corporation,John V. Sandusky,2006-06-29,2006-06-29,2011-08-09,2011-08-09,https://patents.google.com/patent/US7995191B1/en,https://patentimages.storage.googleapis.com/fc/25/bd/246bf4f3ae2aff/US07995191-20110809-D00000.png
CN-101746587-B,Automated three-dimensional container ,济南汇力数控机械有限公司,"吴彦斌, 赵刚, 王联翠",2010-01-07,2010-01-07,2011-11-16,2011-11-16,https://patents.google.com/patent/CN101746587B/en,https://patentimages.storage.googleapis.com/8d/cc/68/75e89232e34380/H2010100118062E00021.png
US-2011276172-A1,System for assembling aircraft ,The Boeing Company,"James M. Cobb, John G. Barnes, Alan K. Jones, Brian K. Sollenberger, Patrick B. Stone",2007-10-26,2011-07-14,2011-11-10,,https://patents.google.com/patent/US20110276172A1/en,https://patentimages.storage.googleapis.com/79/a3/52/9c2d7cfd193f0e/US20110276172A1-20111110-D00000.png
US-2011270571-A1,System for assembling aircraft ,The Boeing Company,"James M. Cobb, John G. Barnes, Alan K. Jones, Brian K. Sollenberger, Patrick B. Stone",2007-10-26,2011-07-14,2011-11-03,,https://patents.google.com/patent/US20110270571A1/en,https://patentimages.storage.googleapis.com/5a/92/bf/5961d396c9ada6/US20110270571A1-20111103-D00000.png
US-2011307043-A1,Apparatus and system for implanting an autonomous intracardiac capsule ,Sorin Crm S.A.S.,Jean-Francois Ollivier,2010-06-14,2011-06-14,2011-12-15,,https://patents.google.com/patent/US20110307043A1/en,https://patentimages.storage.googleapis.com/a4/1f/a4/342a1e2304060d/US20110307043A1-20111215-D00000.png
US-2011238300-A1,Geofence-based triggers for automated data collection ,"United Parcel Service Of America, Inc.",Christopher T. Schenken,2010-03-23,2011-03-21,2011-09-29,,https://patents.google.com/patent/US20110238300A1/en,https://patentimages.storage.googleapis.com/f0/55/cd/1b813c077030cf/US20110238300A1-20110929-D00000.png
US-2011154589-A1,Powered cleaning appliance ,Reindle Mark E,Mark E. Reindle,2004-04-02,2011-03-08,2011-06-30,,https://patents.google.com/patent/US20110154589A1/en,https://patentimages.storage.googleapis.com/9c/61/77/094adcf29321cf/US20110154589A1-20110630-D00000.png
US-2011161141-A1,Bicycle rental system and station ,8D Technologies Inc.,"Isabelle Bettez, Jean-Sebastien Bettez",2008-03-20,2011-01-24,2011-06-30,,https://patents.google.com/patent/US20110161141A1/en,https://patentimages.storage.googleapis.com/51/a9/6a/7c1bbc6d8eff50/US20110161141A1-20110630-D00000.png
US-2011182703-A1,Automated parking system ,Christopher Alan,Christopher Alan,2010-01-21,2011-01-18,2011-07-28,,https://patents.google.com/patent/US20110182703A1/en,https://patentimages.storage.googleapis.com/2c/36/42/40a54e7e8e9e78/US20110182703A1-20110728-D00000.png
US-2011102195-A1,Intersection driving support apparatus ,Fuji Jukogyo Kabushiki Kaisha,"Azumi Kushi, Shinji Sawada",2009-10-29,2010-10-28,2011-05-05,,https://patents.google.com/patent/US20110102195A1/en,https://patentimages.storage.googleapis.com/f6/db/6b/1a2caf42a32f03/US20110102195A1-20110505-D00000.png
EP-2397383-A1,Battery Exchange Station ,Better Place GmbH,designation of the inventor has not yet been filed The,2008-09-19,2009-09-18,2011-12-21,,https://patents.google.com/patent/EP2397383A1/en,https://patentimages.storage.googleapis.com/b3/1f/b5/512b69588e4b74/imgf0001.png
US-2011075835-A1,Self adapting haptic device ,Apple Inc.,Matthew Hill,2009-09-30,2010-03-30,2011-03-31,,https://patents.google.com/patent/US20110075835A1/en,https://patentimages.storage.googleapis.com/ad/4f/ae/8d7c12d18903ce/US20110075835A1-20110331-D00000.png
EP-2340701-A2,"Apparatus, method and computer program product for cutting element control ",Deere & Company,"Noel W Anderson, Anthony B. Annibale",2010-01-05,2010-12-16,2011-07-06,,https://patents.google.com/patent/EP2340701A2/en,https://patentimages.storage.googleapis.com/74/24/1d/13365ce98e07af/imgf0001.png
US-2011166705-A1,Autonomous cutting element for sculpting grass ,"Noel Wayne Anderson, Anthony Bryant Annibale","Noel Wayne Anderson, Anthony Bryant Annibale",2010-01-05,2010-01-05,2011-07-07,,https://patents.google.com/patent/US20110166705A1/en,https://patentimages.storage.googleapis.com/39/b7/34/c80ca7875b32f8/US20110166705A1-20110707-D00000.png
US-2011219080-A1,Automated messaging response in wireless communication systems ,Qualcomm Incorporated,"Preston W. McWithey, Chirag D. Shah",2010-03-05,2010-03-05,2011-09-08,,https://patents.google.com/patent/US20110219080A1/en,https://patentimages.storage.googleapis.com/91/ee/3b/b58ff3f2bed950/US20110219080A1-20110908-D00000.png
US-2011084855-A1,Autonomous Wide-Angle License Plate Recognition ,James Simon,James Simon,2003-07-10,2010-12-17,2011-04-14,,https://patents.google.com/patent/US20110084855A1/en,https://patentimages.storage.googleapis.com/a8/d7/dc/7ccc235d86ebb6/US20110084855A1-20110414-D00000.png
US-2011047636-A1,Crop Automated Relative Maturity System ,Syngenta Participations Ag,"Walter Stachon, Ken Luebbert, Keith Bilyeu, Joe Strottman, Ryan Larson",2009-08-21,2010-08-23,2011-02-24,,https://patents.google.com/patent/US20110047636A1/en,https://patentimages.storage.googleapis.com/87/d3/f9/d90dfb4f1be3cf/US20110047636A1-20110224-D00000.png
US-2011030537-A1,"Advanced cooperative defensive military tactics, armor, and systems ",Mullen Jeffrey D,Jeffrey D. Mullen,2004-04-07,2009-09-13,2011-02-10,,https://patents.google.com/patent/US20110030537A1/en,https://patentimages.storage.googleapis.com/59/42/6c/541785d1915120/US20110030537A1-20110210-D00000.png
US-2011054791-A1,Position estimation for ground vehicle navigation based on landmark identification/yaw rate and perception of landmarks ,Southwest Research Institute,"Bapiraju Surampudi, Joe Steiber",2009-08-25,2009-08-25,2011-03-03,,https://patents.google.com/patent/US20110054791A1/en,https://patentimages.storage.googleapis.com/d2/5f/ad/9c8f049684d90c/US20110054791A1-20110303-D00000.png
US-2011131162-A1,Autonomous biologically based learning tool ,Tokyo Electron Limited,"Sanjeev Kaushal, Sukesh Janubhai Patel, Kenji Sugishima",2008-03-08,2008-03-08,2011-06-02,,https://patents.google.com/patent/US20110131162A1/en,https://patentimages.storage.googleapis.com/74/fe/fe/1c299f1945d8f2/US20110131162A1-20110602-D00000.png
US-2011246210-A1,Traffic monitoring system ,Igor Yurievich Matsur,Igor Yurievich Matsur,2007-11-01,2010-04-01,2011-10-06,,https://patents.google.com/patent/US20110246210A1/en,https://patentimages.storage.googleapis.com/b0/1b/8a/0af7ebbbb87057/US20110246210A1-20111006-D00000.png
WO-2011148534-A1,"Pseudo-sound control device, pseudo-sound generating device, and electric movable body equipped with said devices ",三菱電機株式会社,"朝子 表, 睦生 関谷, 達也 三次",2010-05-26,2010-12-28,2011-12-01,,https://patents.google.com/patent/WO2011148534A1/en,https://patentimages.storage.googleapis.com/08/05/0f/ce127682ce7088/JPOXMLDOC01-appb-D000001.png
US-2011314945-A1,Hydraulic control arrangement for an automated shift transmission ,"Markus Brandenburg, Benjamin Kemmner, Schindler Joerg","Markus Brandenburg, Benjamin Kemmner, Jörg Schindler",2009-01-23,2011-07-22,2011-12-29,,https://patents.google.com/patent/US20110314945A1/en,https://patentimages.storage.googleapis.com/96/21/75/2dd2cd1d1561be/US20110314945A1-20111229-D00000.png
US-2011307126-A1,Measuring of a landing platform of a ship ,Saab Ab,Tomas Högström,2008-12-15,2008-12-15,2011-12-15,,https://patents.google.com/patent/US20110307126A1/en,https://patentimages.storage.googleapis.com/77/ea/1d/2ac0ee61c5b7d0/US20110307126A1-20111215-D00000.png
EP-2347946-A1,"Device for two-wheeled, folding vehicles, enabling automated stabilisation and movement assistance ",Michel Barro,Michel Barro,2010-01-26,2010-01-26,2011-07-27,,https://patents.google.com/patent/EP2347946A1/en,https://patentimages.storage.googleapis.com/ab/90/fd/9a006dc9cdeafa/imgf0001.png
US-2011210872-A1,Using image sensor and tracking filter time-to-go to avoid mid-air collisions ,Saab Ab,Sören Molander,2008-08-27,2009-08-12,2011-09-01,,https://patents.google.com/patent/US20110210872A1/en,https://patentimages.storage.googleapis.com/cc/d4/6f/cda4e0c6950690/US20110210872A1-20110901-D00000.png
US-2011151852-A1,I am driving/busy automatic response system for mobile phones ,"Julia Olincy, Fish Ronald C","Julia Olincy, Ronald C. Fish",2009-12-21,2010-02-08,2011-06-23,,https://patents.google.com/patent/US20110151852A1/en,https://patentimages.storage.googleapis.com/58/7a/0f/382ab647b5937c/US20110151852A1-20110623-D00000.png
US-2011320074-A1,Kinetic energy recovery and electric drive for vehicles ,"Erlston Lester J, Miles Michael D","Lester J. Erlston, Michael D. Miles",2007-12-19,2008-12-19,2011-12-29,,https://patents.google.com/patent/US20110320074A1/en,https://patentimages.storage.googleapis.com/9e/07/0d/70bce148f154d9/US20110320074A1-20111229-D00000.png
US-2011035086-A1,Steering method for vehicle and apparatus thereof ,"Hyoun Jin Kim, Yongsoon Yoon","Hyoun Jin Kim, Yongsoon Yoon",2008-04-12,2009-01-13,2011-02-10,,https://patents.google.com/patent/US20110035086A1/en,https://patentimages.storage.googleapis.com/52/40/24/b393d132da1441/US20110035086A1-20110210-D00000.png
US-2011153127-A1,Optimized powertrain with route-learning feature ,"Feisel Weslati, Gurunath Kedar-Dongarkar","Feisel Weslati, Gurunath Kedar-Dongarkar",2009-12-18,2009-12-18,2011-06-23,,https://patents.google.com/patent/US20110153127A1/en,https://patentimages.storage.googleapis.com/f6/9b/43/b329b77783e3df/US20110153127A1-20110623-D00000.png
EP-2375364-A1,Method and system for time-dependent routing ,Karlsruher Institut für Technologie,"Peter Sanders, Robert Geisberger",2010-04-12,2010-04-12,2011-10-12,,https://patents.google.com/patent/EP2375364A1/en,https://patentimages.storage.googleapis.com/aa/01/91/dd1b1211593f2e/imgf0001.png
US-2011040482-A1,Lidars ,Bae Systems Plc,"Richard Arthur Brimble, Christopher David Claxton",2008-04-18,2009-04-17,2011-02-17,,https://patents.google.com/patent/US20110040482A1/en,https://patentimages.storage.googleapis.com/16/a1/82/a332d449a6abae/US20110040482A1-20110217-D00000.png
US-2011194733-A1,System and method for optical license plate matching ,Tc License Ltd.,James Wilson,2010-02-11,2011-02-11,2011-08-11,,https://patents.google.com/patent/US20110194733A1/en,https://patentimages.storage.googleapis.com/46/73/aa/5848ae8a48fa6d/US20110194733A1-20110811-D00000.png
US-2011172811-A1,Method of applying an input to an agricultural field ,Patrick Chinkiwsky,Patrick Chinkiwsky,2010-01-08,2010-01-08,2011-07-14,,https://patents.google.com/patent/US20110172811A1/en,https://patentimages.storage.googleapis.com/08/8c/47/6f159b73524714/US20110172811A1-20110714-D00000.png
EP-2342963-A1,Method of applying input to an agricultural field ,Deere & Company,Patrick Chinkiwsky,2010-01-08,2010-12-21,2011-07-13,,https://patents.google.com/patent/EP2342963A1/en,https://patentimages.storage.googleapis.com/5a/eb/90/17708d471e78a5/imgf0001.png
EP-2371674-A1,"Power steering system for a vehicle provided with means for actuating the stop & start function in a moving vehicle, especially an industrial or commercial or special vehicle ",Iveco S.p.A.,Marco Aimo Boot,2010-03-25,2010-03-25,2011-10-05,,https://patents.google.com/patent/EP2371674A1/en,https://patentimages.storage.googleapis.com/c1/ba/93/c44d46f1e780bd/imgf0001.png
EP-2333484-A1,Lane determining device and navigation system ,"Clarion Co., Ltd.","Masato Imai, Masatoshi Hoshino, Masao Sakata",2008-09-25,2009-09-25,2011-06-15,,https://patents.google.com/patent/EP2333484A1/en,https://patentimages.storage.googleapis.com/2d/d4/03/7303e032906571/imgf0001.png
US-2011169958-A1,Lane Determining Device and Navigation System ,"Clarion Co., Ltd.","Masato Imai, Masatoshi Hoshino, Masao Sakata",2008-09-25,2009-09-25,2011-07-14,,https://patents.google.com/patent/US20110169958A1/en,https://patentimages.storage.googleapis.com/57/b0/2f/441a4970f8cca6/US20110169958A1-20110714-D00000.png
US-2011056391-A1,Strapping device with an energy storage means ,Orgapack Gmbh,"Mirco Neeser, Roland Widmer, Flavio Finzo",2008-04-23,2009-01-06,2011-03-10,,https://patents.google.com/patent/US20110056391A1/en,https://patentimages.storage.googleapis.com/0e/ae/03/a23a83e738459d/US20110056391A1-20110310-D00000.png
US-7946954-B2,Method for activating a freewheel function in a vehicle ,Volvo Lastvagnar Ab,"Anders Eriksson, Sixten Berglund, Peter Templin",2005-09-08,2006-08-30,2011-05-24,2011-05-24,https://patents.google.com/patent/US7946954B2/en,https://patentimages.storage.googleapis.com/d5/e6/14/b6943d6c8ffaf5/US07946954-20110524-D00000.png
KR-101014070-B1,Vehicle positioning device and checking method ,대성전기공업 주식회사,김정한,2008-08-11,2008-08-11,2011-02-14,2011-02-14,https://patents.google.com/patent/KR101014070B1/en,https://patentimages.storage.googleapis.com/78/cb/0d/fe20c6bb34807d/112008057189215-pat00001.png
US-2011320305-A1,Alternative selections for compound price quoting ,"Mohr L Thomas, Jagdish Rajan, Weaver Timothy D","L. Thomas Mohr, Jagdish Rajan, Timothy D. Weaver",2007-06-30,2011-09-08,2011-12-29,,https://patents.google.com/patent/US20110320305A1/en,https://patentimages.storage.googleapis.com/69/07/d0/7891540f887da7/US20110320305A1-20111229-D00000.png
JP-2011141665-A,Automated guided vehicle and travel control method of the same ,"Hitachi Plant Technologies Ltd, 株式会社日立プラントテクノロジー","Hideaki Furuno, 英昭 古野, Yoshiharu Tomioka, 芳治 冨岡",2010-01-06,2010-01-06,2011-07-21,,https://patents.google.com/patent/JP2011141665A/en,https://patentimages.storage.googleapis.com/bd/08/69/fc37ea2ab8dd7f/2011141665-3.png
