search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20221231&after=publication:20220101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2022171750-A,Self-driving cars and programs for self-driving cars ,"みこらった株式会社, Mico Latta Inc","將洋 鈴木, Masahiro Suzuki, 曜一郎 佐古, Yoichiro Sako",2021-03-08,2022-09-06,2022-11-11,,https://patents.google.com/patent/JP2022171750A/en,https://patentimages.storage.googleapis.com/60/b2/c3/699c9c149b9115/2022171750000002.png
DE-102020213588-A1,Method and device for operating an automated vehicle ,Robert Bosch Gesellschaft mit beschränkter Haftung,Marlon Ramon Ewert,2020-10-29,2020-10-29,2022-05-05,,https://patents.google.com/patent/DE102020213588A1/en,https://patentimages.storage.googleapis.com/23/46/27/102c2ea46b9b12/DE102020213588A1_0001.png
KR-102446142-B1,Brake control system for autonomous vehicles ,현대모비스 주식회사,황우현,2019-06-27,2020-10-28,2022-09-22,2022-09-22,https://patents.google.com/patent/KR102446142B1/en,https://patentimages.storage.googleapis.com/47/5d/b1/1d4d1058f641f9/112020114936741-pat00001.png
US-2022044033-A1,Multiple resolution deep neural networks for vehicle autonomous driving systems ,"Dalong Li, Stephen Horton, Neil R Garbacik","Dalong Li, Stephen Horton, Neil R Garbacik",2020-08-05,2020-08-05,2022-02-10,,https://patents.google.com/patent/US20220044033A1/en,https://patentimages.storage.googleapis.com/f1/e7/0c/e9bdfcf07cb5ba/US20220044033A1-20220210-D00000.png
CN-109177759-B,Magnetic coupling structure for wireless charging of autonomous underwater vehicle and autonomous underwater vehicle system ,"哈尔滨工业大学（威海）, 山东船舶技术研究院","蔡春伟, 武帅, 秦沐, 刘金泉, 张言语, 任秀云",2018-09-14,2018-09-14,2022-01-14,2022-01-14,https://patents.google.com/patent/CN109177759B/en,https://patentimages.storage.googleapis.com/47/69/63/31bbaea06666a5/HDA0001800856930000011.png
KR-102418921-B1,System for determining driver operating of autonomous vehicle to calculate insurance fee and method therefore ,(주)오펠솔루션,양진영,2019-05-21,2019-05-21,2022-07-08,2022-07-08,https://patents.google.com/patent/KR102418921B1/en,https://patentimages.storage.googleapis.com/fa/f1/e2/96ffa11622bf02/112019052061109-pat00001.png
DE-102021003154-A1,Method for operating a vehicle set up for automated driving ,Mercedes-Benz Group AG,"Volker Oltmann, Markus Raab",2021-06-18,2021-06-18,2022-12-22,,https://patents.google.com/patent/DE102021003154A1/en,https://patentimages.storage.googleapis.com/38/64/f5/a958130fb0a176/DE102021003154A1_0001.png
KR-20220168881-A,An electronic device and a system for controlling an autonomous vehicle ,경일대학교산학협력단,권성근,2021-06-17,2021-06-17,2022-12-26,,https://patents.google.com/patent/KR20220168881A/en,https://patentimages.storage.googleapis.com/d3/ec/b2/b958f6189ef32d/pat00001.png
CN-114872688-A,"Autonomous vehicle, method for controlling autonomous vehicle, and program ",丰田自动车株式会社,"丸山俊, 谷本充隆, 青木裕",2021-01-22,2022-01-18,2022-08-09,,https://patents.google.com/patent/CN114872688A/en,https://patentimages.storage.googleapis.com/55/5d/ec/ea29d92854b94a/HDA0003475406920000011.png
CN-114973643-A,Management device for autonomous vehicle ,丰田自动车株式会社,"桜田伸, 星克也, 杉山浩章, 泽田昌久, 伊藤洋之, 瀬木真琴, 服部博生",2021-02-18,2022-02-11,2022-08-30,,https://patents.google.com/patent/CN114973643A/en,https://patentimages.storage.googleapis.com/91/0f/1b/371c067efb6fbb/HDA0003502178680000011.png
CN-114442672-A,Full-autonomous cruising method of unmanned aerial vehicle ,中国电子科技集团公司第五十四研究所,"耿虎军, 高峰, 李晨阳, 柴兴华, 王港, 熊恒斌, 仇梓峰",2022-02-16,2022-02-16,2022-05-06,,https://patents.google.com/patent/CN114442672A/en,https://patentimages.storage.googleapis.com/82/8a/dd/0118ae28da084f/HDA0003507183740000011.png
KR-20220148769-A,"Method and apparatus of controlling autonomous vehicle, electronic device, storage medium, computer program, autonomous vehicle, and cloud server ",아폴로 인텔리전트 드라이빙 테크놀로지(베이징) 컴퍼니 리미티드,"시치 조우, 징카이 천, 리앙 왕, 윈펑 왕, 전위 리",2021-10-19,2022-10-19,2022-11-07,,https://patents.google.com/patent/KR20220148769A/en,https://patentimages.storage.googleapis.com/e7/d2/f7/b40d3fb3556dcd/pat00001.png
KR-102354585-B1,Handover Time Determination Method of Train Autonomous Driving Terminal ,한국철도기술연구원,"방준호, 채성윤, 최현영",2019-12-18,2019-12-18,2022-01-26,2022-01-26,https://patents.google.com/patent/KR102354585B1/en,https://patentimages.storage.googleapis.com/ab/99/bb/036a57384cf002/112019130763914-pat00001.png
US-2022236733-A1,Virtual mapping systems and methods for use in autonomous vehicle navigation ,"6 River Systems, Llc","Apoorva Gupta, Matthew Bittarelli",2021-01-25,2021-01-25,2022-07-28,,https://patents.google.com/patent/US20220236733A1/en,https://patentimages.storage.googleapis.com/4b/01/f3/b5b89ed9ba1464/US20220236733A1-20220728-D00000.png
KR-20220001114-A,Charging system and method for IoT devices using autonomous vehicles ,(주)에이텍티앤,"민주홍, 윤준호, 김석일",2020-06-29,2020-06-29,2022-01-05,,https://patents.google.com/patent/KR20220001114A/en,https://patentimages.storage.googleapis.com/30/a4/d5/da86c0aaad124d/pat00001.png
US-11405206-B2,Systems and methods for managing a compromised autonomous vehicle server ,"Beijing Voyager Technology Co., Ltd.","Jiang Zhang, Xiaoyong Yi, Liwei Ren",2018-12-30,2018-12-30,2022-08-02,2022-08-02,https://patents.google.com/patent/US11405206B2/en,https://patentimages.storage.googleapis.com/d2/c7/af/4bcee174cd8196/US11405206-20220802-D00000.png
CN-114379409-A,"Information processing apparatus, information processing system, non-transitory computer readable medium, and autonomous driving vehicle ",丰田自动车株式会社,"松下真人, 佐佐木义, 中村由以, 驹岭聪史, 泽田修一, 铃木达也",2020-10-02,2021-09-30,2022-04-22,,https://patents.google.com/patent/CN114379409A/en,https://patentimages.storage.googleapis.com/ed/9f/2d/3f718f9a9dba53/HDA0003290144490000011.png
KR-102382119-B1,System of avoiding dangerous situations for self driving cars ,한양대학교 에리카산학협력단,"이수훈, 김재영, 안진우, 이현지, 박수조",2020-08-05,2020-08-05,2022-04-04,2022-04-04,https://patents.google.com/patent/KR102382119B1/en,https://patentimages.storage.googleapis.com/fa/bb/5a/c5e494853c1bc6/112020082133216-pat00001.png
CN-109774705-B,Object detector configuration for human override based on automated vehicle control ,动态Ad有限责任公司,"V·P·梅尔冈戈里, 金埈成, G·巴蒂亚, J·L·威斯坎普",2018-02-19,2019-02-19,2022-03-29,2022-03-29,https://patents.google.com/patent/CN109774705B/en,https://patentimages.storage.googleapis.com/73/58/21/ae8ecc781f9493/HDA0001972348360000011.png
US-2022250642-A1,High definition map updates using assets generated by an autonomous vehicle fleet ,"GM Cruise Holdings, LLC","Juan Fasola, Srishti Koduvayur, Shreyans Kushwaha, Chia-Wei Lin, Eugene Lo",2021-02-11,2021-02-11,2022-08-11,,https://patents.google.com/patent/US20220250642A1/en,https://patentimages.storage.googleapis.com/bd/66/d2/d4ec0ec99b2d19/US20220250642A1-20220811-D00000.png
BR-102015006951-B1,AUTONOMOUS VEHICLE AND METHOD FOR DETECTION AND INSPECTION OF BURIED PIPES ,Sociedade De Ensino Superior Estácio De Sá Ltda,"Robson Da Cunha Santos, Luan Carlos De França Rodrigues, Sandro Ranieri Lage Da Silva, Iorran Marcolino De Castro, Júlio Cesar Paiva Ribeiro",2015-03-27,2015-03-27,2022-10-11,,https://patents.google.com/patent/BR102015006951B1/en,https://patentimages.storage.googleapis.com/fb/66/4f/4098adb429c018/img0004.png
US-2022291681-A1,Systems and methods for edge and guard detection in autonomous vehicle operation ,"6 River Systems, Llc","Arpit GUPTA, James Barabas",2021-03-12,2021-03-12,2022-09-15,,https://patents.google.com/patent/US20220291681A1/en,https://patentimages.storage.googleapis.com/70/0d/65/4afd1bbd967691/US20220291681A1-20220915-D00000.png
JP-2022013134-A,"Autonomous travel control method of crawler vehicle, controller of crawler vehicle, and crawler vehicle ","キャタピラー エス エー アール エル, Caterpillar Sarl","博昭 安藤, Hiroaki Ando, 貴裕 定本, Takahiro Sadamoto",2020-07-03,2020-07-03,2022-01-18,,https://patents.google.com/patent/JP2022013134A/en,https://patentimages.storage.googleapis.com/cc/7a/8a/1b7dbdd63fc813/2022013134000021.png
DE-102020209569-A1,Method and device for operating an automated vehicle ,Robert Bosch Gesellschaft mit beschränkter Haftung,Ralf Kleemann,2020-07-29,2020-07-29,2022-02-03,,https://patents.google.com/patent/DE102020209569A1/en,https://patentimages.storage.googleapis.com/5d/77/4f/49e2508b4a8268/DE102020209569A1_0001.png
WO-2022145912-A1,Delivery service system and method using autonomous vehicles ,재단법인대구경북과학기술원,"권순, 김제석, 박재형, 이진희",2020-12-30,2021-12-27,2022-07-07,,https://patents.google.com/patent/WO2022145912A1/en,https://patentimages.storage.googleapis.com/4c/53/09/e09b6e92654999/PCTKR2021019909-appb-D000001.png
US-2022333947-A1,Conditional preparation for automated assistant input from a user in a vehicle ,Google Llc,"Vikram Aggarwal, Steven B. Huang",2021-04-15,2021-04-15,2022-10-20,,https://patents.google.com/patent/US20220333947A1/en,https://patentimages.storage.googleapis.com/b2/24/c2/8f69d0b4d72fa7/US20220333947A1-20221020-D00000.png
KR-20220022942-A,Apparatus and method for handling dangerous situations outside of autonomous vehicles ,인포뱅크 주식회사,"노영기, 임수정, 정완석",2020-08-19,2020-08-19,2022-03-02,,https://patents.google.com/patent/KR20220022942A/en,https://patentimages.storage.googleapis.com/fe/01/76/0651f730967a4a/pat00001.png
CN-112550289-B,Trajectory deviation rectifying method and device for autonomous navigation vehicle and vehicle control system ,"珠海格力智能装备有限公司, 珠海格力电器股份有限公司","陈威, 张喜斌, 李卫华, 张婉婷, 吕嘉珺, 温施婷",2020-12-10,2020-12-10,2022-04-05,2022-04-05,https://patents.google.com/patent/CN112550289B/en,https://patentimages.storage.googleapis.com/2a/09/a1/79479c755d94bb/HDA0002828591570000011.png
FR-3122390-A1,Method of controlling an autonomous vehicle. ,Renault S.A.S.,"Armando ASTUDILLO OLALLA, Irene CORTES LAFUENTE, David Gonzalez Bautista, Vicente Milanes, Nievsabel MOLINA RAMOS",2021-05-03,2021-05-03,2022-11-04,,https://patents.google.com/patent/FR3122390A1/en,
US-2022366195-A1,Autonomous vehicle object detection ,"Micron Technology, Inc.",Reshmi Basu,2021-05-17,2021-05-17,2022-11-17,,https://patents.google.com/patent/US20220366195A1/en,https://patentimages.storage.googleapis.com/cb/0c/8e/08af0e30e1970c/US20220366195A1-20221117-D00000.png
KR-102404727-B1,Method for creating autonomous driving paths in agricultural machinery ,주식회사 성부,장영윤,2020-11-23,2020-11-23,2022-06-02,2022-06-02,https://patents.google.com/patent/KR102404727B1/en,https://patentimages.storage.googleapis.com/6c/f8/de/e65022689b4221/112020125454311-pat00008.png
CN-115158361-A,An autonomous control method for vehicles in free-flow state based on artificial potential field ,东南大学,"韩中一, 叶智锐, 陈为杰, 邵宜昌, 胡里阳",2022-08-11,2022-08-11,2022-10-11,,https://patents.google.com/patent/CN115158361A/en,https://patentimages.storage.googleapis.com/91/c0/2f/9e14d0474db0cf/HDA0003793772490000011.png
US-2022119014-A1,Apparatus for Controlling Behavior of Autonomous Vehicle and Method for the Same ,"Hyundai Motor Company, Kia Corporation",Chan Hee Jung,2020-10-20,2021-05-20,2022-04-21,,https://patents.google.com/patent/US20220119014A1/en,https://patentimages.storage.googleapis.com/bd/b3/92/c00d3412166eeb/US20220119014A1-20220421-D00000.png
US-2022206498-A1,Lateral control in path-tracking of autonomous vehicle ,Jingsheng Yu,Jingsheng Yu,2020-12-30,2021-05-26,2022-06-30,,https://patents.google.com/patent/US20220206498A1/en,https://patentimages.storage.googleapis.com/58/e9/7f/9433fe22a6ff3f/US20220206498A1-20220630-D00000.png
CN-114341759-A,System and method for providing remote operation instructions to an autonomous vehicle ,祖克斯有限公司,"拉维·戈尼亚, 梅雷迪特·詹姆斯·戈尔德曼",2019-07-26,2020-07-24,2022-04-12,,https://patents.google.com/patent/CN114341759A/en,https://patentimages.storage.googleapis.com/c5/08/9f/a7d92877ae9189/HDA0003525590430000011.png
US-2022410925-A1,Coordinated Virtual Scenes for an Autonomous Vehicle ,"At&T Intellectual Property I, L.P.",Satya Vardharajan,2021-06-24,2021-06-24,2022-12-29,,https://patents.google.com/patent/US20220410925A1/en,https://patentimages.storage.googleapis.com/57/e6/af/7ba307e7ecbb8f/US20220410925A1-20221229-D00000.png
TW-I764542-B,Autonomous intelligent vehicle real-time visual localization and uncertainty estimation system ,國立臺灣大學,"李綱, 陳俊翰, 陳俊儒",2021-01-27,2021-01-27,2022-05-11,2022-05-11,https://patents.google.com/patent/TWI764542B/en,https://patentimages.storage.googleapis.com/c9/44/62/9fe584a8d5f1a6/110103077-A0305-03-0001-1.png
DE-102020118664-A1,Method for supporting an automated vehicle ,"Daimler Ag, Robert Bosch Gesellschaft mit beschränkter Haftung","Christoph Gustav Keller, Holger Mielenz",2020-07-15,2020-07-15,2022-01-20,,https://patents.google.com/patent/DE102020118664A1/en,https://patentimages.storage.googleapis.com/0c/09/fd/05256bc64414f3/DE102020118664A1_0001.png
KR-20220113840-A,Autonomous Driving Assessment Using Data Analytics ,인터내셔널 비지네스 머신즈 코포레이션,"요시후미 사카모토, 켄타로 아오타, 존 코엔, 하디 그로거",2020-02-28,2021-01-29,2022-08-16,,https://patents.google.com/patent/KR20220113840A/en,https://patentimages.storage.googleapis.com/f0/27/4e/f802ff5ac92bca/pct00005.png
EP-4004671-A1,System and method for providing a teleoperation instruction to an autonomous vehicle ,"Zoox, Inc.","Ravi Gogna, Meredith James Goldman",2019-07-26,2020-07-24,2022-06-01,,https://patents.google.com/patent/EP4004671A1/en,
JP-2022541343-A,Systems and methods for providing remote control instructions to autonomous vehicles ,ズークス インコーポレイテッド,"ゴグナ、ラヴィ, ジェームス ゴールドマン、メレディス",2019-07-26,2020-07-24,2022-09-22,,https://patents.google.com/patent/JP2022541343A/en,https://patentimages.storage.googleapis.com/67/b3/83/e9986005c8c5bb/2022541343000002.png
KR-20220115693-A,Emergency route generation system for self driving cars ,한양대학교 에리카산학협력단,"문장혁, 고금명, 최유미, 백승헌, 박수조",2021-02-09,2021-02-09,2022-08-18,,https://patents.google.com/patent/KR20220115693A/en,https://patentimages.storage.googleapis.com/5b/a4/65/49789567fef232/pat00001.png
FR-3091613-B1,Method for automatic maintenance of an autonomous vehicle ,Electricite De France,"La Tour Stéphane Dupre, Thierry Lucidarme",2019-01-09,2019-01-09,2022-03-25,2022-03-25,https://patents.google.com/patent/FR3091613B1/en,
KR-102469413-B1,Control system and method for autonomous driving of refractory bus vehicle ,한국철도기술연구원,"윤혁진, 박찬호, 김대현, 조봉관",2021-02-19,2021-02-19,2022-11-24,2022-11-24,https://patents.google.com/patent/KR102469413B1/en,https://patentimages.storage.googleapis.com/6c/78/b9/889c8b6b850e6b/112021020220418-pat00001.png
WO-2022245436-A1,Autonomous vehicle object detection ,"Micron Technology, Inc.",Reshmi Basu,2021-05-17,2022-04-04,2022-11-24,,https://patents.google.com/patent/WO2022245436A1/en,
KR-20220112310-A,Emergency control system for self driving cars ,한양대학교 에리카산학협력단,"이도연, 강윤성, 이도원, 정연중, 박수조",2021-02-01,2021-02-01,2022-08-11,,https://patents.google.com/patent/KR20220112310A/en,https://patentimages.storage.googleapis.com/7c/b7/df/7129267343e24b/pat00001.png
CN-114954534-A,Method and apparatus for detecting abnormal operation state of autonomous vehicle ,北京百度网讯科技有限公司,"袁玉琨, 王静",2022-07-13,2022-07-13,2022-08-30,,https://patents.google.com/patent/CN114954534A/en,https://patentimages.storage.googleapis.com/9a/d5/60/d60567eca36944/HDA0003745014790000011.png
CN-115206081-A,Formation control system for autonomous vehicles ,智道网联科技(北京)有限公司,刘新宇,2022-07-07,2022-07-07,2022-10-18,,https://patents.google.com/patent/CN115206081A/en,https://patentimages.storage.googleapis.com/5c/8c/ba/d740f9102846be/HDA0003734741450000011.png
JP-2022164644-A,Systems and methods for controlling autonomous vehicles ,"トヨタ自動車株式会社, Toyota Motor Corp","ルートヴィヒ キューナー マヌエル, Ludwig Kuehner Manuel, ジェイ． ブルックス ダニエル, J Brooks Daniel, 浩志 安田, Koji Yasuda, カムハイ ハイメ, Camhi Jaime",2021-04-16,2022-04-15,2022-10-27,,https://patents.google.com/patent/JP2022164644A/en,https://patentimages.storage.googleapis.com/53/09/9e/b4fd007aaf1c06/2022164644000002.png
WO-2022233739-A1,Method for controlling an autonomous vehicle ,Renault S.A.S.,"Nievsabel MOLINA RAMOS, Vicente MILANES, David GONZALEZ BAUTISTA, Irene CORTES LAFUENTE, Armando ASTUDILLO OLALLA",2021-05-03,2022-04-29,2022-11-10,,https://patents.google.com/patent/WO2022233739A1/en,
EP-4020938-A1,Improved utilization of an autonomous vehicle via attached equipment ,Intel Corporation,"Cornelius Buerkle, Kay-Ulrich Scholl, Fabian Oboril, Frederik Pasch",2020-12-22,2021-09-23,2022-06-29,,https://patents.google.com/patent/EP4020938A1/en,https://patentimages.storage.googleapis.com/39/cd/44/7a5a1504c0bdc9/imgf0001.png
KR-20220155207-A,"Automated valet parking server, autonomous driving vehicle, automated valet parking system ",도요타지도샤가부시키가이샤,다카노리 이마즈,2021-05-14,2022-05-03,2022-11-22,,https://patents.google.com/patent/KR20220155207A/en,https://patentimages.storage.googleapis.com/9e/6c/4a/4acf57e3fd7a3a/pat00001.png
US-2022105958-A1,Autonomous driving apparatus and method for generating precise map ,"Hyundai Motor Company, Kia Corporation","Jeong Hun Kim, Sung Won Yoon",2020-10-07,2021-10-07,2022-04-07,,https://patents.google.com/patent/US20220105958A1/en,https://patentimages.storage.googleapis.com/73/bc/da/3bc47f06637ccb/US20220105958A1-20220407-D00000.png
WO-2022085626-A1,Autonomous traveling vehicle ,株式会社Preferred Robotics,"崇博 山名, 佳人 伊藤, 耕志 寺田, 達 礒部",2020-10-19,2021-10-18,2022-04-28,,https://patents.google.com/patent/WO2022085626A1/en,https://patentimages.storage.googleapis.com/49/dc/53/e7f368df98c6c0/JPOXMLDOC01-appb-D000001.png
US-11308458-B2,"Method for directing, scheduling, and facilitating maintenance requirements for autonomous vehicle ",Jeffrey Derouen,Jeffrey Derouen,2018-06-07,2021-05-13,2022-04-19,2022-04-19,https://patents.google.com/patent/US11308458B2/en,https://patentimages.storage.googleapis.com/bc/bf/b0/aeb68f6253ba8e/US11308458-20220419-D00000.png
DE-102020122853-A1,Method and device for predicting the termination of an automated driving function ,"Bayerische Motoren Werke Aktiengesellschaft, Technische Universität München, Körperschaft des öffentlichen Rechts","Christopher Kuhn, Goran Petrovic, Markus Hofbauer, Eckehard Steinbach",2020-09-01,2020-09-01,2022-03-03,,https://patents.google.com/patent/DE102020122853A1/en,https://patentimages.storage.googleapis.com/3c/b4/93/e3964a18b2a13b/DE102020122853A1_0001.png
KR-20220052430-A,Apparatus for controlling behavior of autonomous vehicle and method thereof ,"현대자동차주식회사, 기아 주식회사",정찬희,2020-10-20,2020-10-20,2022-04-28,,https://patents.google.com/patent/KR20220052430A/en,https://patentimages.storage.googleapis.com/7f/8b/98/ef5c4c05b78682/pat00001.png
FR-3116253-A1,Method and device for driving an autonomous vehicle traveling on a first traffic lane. ,Psa Automobiles Sa,"Ismail Abouessire, Badreddine Aboulissane",2020-11-13,2020-11-13,2022-05-20,,https://patents.google.com/patent/FR3116253A1/en,
US-2022413483-A1,"Autonomous vehicle, control system for remotely controlling the same, and method thereo ","Hyundai Motor Company, Kia Corporation","Jung Eun CHOI, Jae Pil Hwang, Wan Jae Lee",2021-06-25,2021-12-08,2022-12-29,,https://patents.google.com/patent/US20220413483A1/en,https://patentimages.storage.googleapis.com/36/8d/c7/202fe0472ae5be/US20220413483A1-20221229-D00000.png
US-2022413494-A1,"Autonomous vehicle, control system for remotely controlling the same, and method thereof ","Hyundai Motor Company, Kia Corporation",Dong Hyuk KIM,2021-06-25,2021-12-08,2022-12-29,,https://patents.google.com/patent/US20220413494A1/en,https://patentimages.storage.googleapis.com/a4/5a/66/113a685851c881/US20220413494A1-20221229-D00000.png
EP-4047318-A1,Autonomous driving system and abnormality determination method ,Toyota Jidosha Kabushiki Kaisha,"Daichi Hotta, Nobukazu Ueki, Sadayuki Abe",2020-12-23,2021-12-14,2022-08-24,,https://patents.google.com/patent/EP4047318A1/en,https://patentimages.storage.googleapis.com/79/7a/ed/6533f94e377c6a/imgf0001.png
CN-114935945-A,Autonomous air route planning method suitable for unmanned aerial vehicle ,中国电子科技集团公司第五十四研究所,范广伟,2022-06-24,2022-06-24,2022-08-23,,https://patents.google.com/patent/CN114935945A/en,https://patentimages.storage.googleapis.com/14/b4/c5/0343f53c2ee357/HDA0003712264970000011.png
KR-20220169622-A,Obstacle avoidance and precision-following golf carts capable of autonomous driving ,서윤호,"서윤호, 원재희",2021-06-21,2021-06-21,2022-12-28,,https://patents.google.com/patent/KR20220169622A/en,https://patentimages.storage.googleapis.com/a1/d4/6d/79bd2c575644ba/pat00001.png
KR-20220085880-A,A Safety Brake system for unmaned and low-velocity autonomous vehicles ,주식회사 주원테크놀러지,"이상무, 김상호",2020-12-15,2020-12-15,2022-06-23,,https://patents.google.com/patent/KR20220085880A/en,https://patentimages.storage.googleapis.com/96/54/76/08a50f307f6c90/pat00001.png
WO-2022225449-A1,Automated imaging of photovoltaic devices using an aerial vehicle and automated flight of the aerial vehicle for performing the same ,Quantified Energy Labs Pte. Ltd.,"Karl Georg BEDRICH, Yong Sheng KHOO, Yan Wang",2021-04-19,2022-02-17,2022-10-27,,https://patents.google.com/patent/WO2022225449A1/en,
US-2022194397-A1,Autonomous driving system and abnormality determination method ,Toyota Jidosha Kabushiki Kaisha,"Daichi Hotta, Nobukazu Ueki, Sadayuki Abe",2020-12-23,2021-12-21,2022-06-23,,https://patents.google.com/patent/US20220194397A1/en,https://patentimages.storage.googleapis.com/11/b2/74/88add3b5a97584/US20220194397A1-20220623-D00000.png
DE-102022103056-A1,Autonomous vehicle management device ,Toyota Jidosha Kabushiki Kaisha,"Shin Sakurada, Katsuya Hoshi, Hiroaki Sugiyama, Masahisa Sawada, Hiroyuki Ito, Makoto SEGI, Hiroki Hattori",2021-02-18,2022-02-09,2022-08-18,,https://patents.google.com/patent/DE102022103056A1/en,https://patentimages.storage.googleapis.com/b9/de/ea/393b8b40ef4b2a/DE102022103056A1_0001.png
WO-2022201901-A1,"Autonomous driving method, work vehicle, and autonomous driving system ",ヤンマーホールディングス株式会社,"友啓 光畑, 康永 大森",2021-03-22,2022-02-04,2022-09-29,,https://patents.google.com/patent/WO2022201901A1/en,https://patentimages.storage.googleapis.com/2a/4c/4a/31cb3862ca63c8/JPOXMLDOC01-appb-D000001.png
US-2022219721-A1,"Methods, apparatuses and computer programs for automated vehicles ",Volkswagen Aktiengesellschaft,Andreas PFADLER,2021-01-08,2021-12-30,2022-07-14,,https://patents.google.com/patent/US20220219721A1/en,https://patentimages.storage.googleapis.com/f3/36/a2/7ece9629386b9a/US20220219721A1-20220714-D00000.png
FR-3116253-B1,Method and device for driving an autonomous vehicle traveling on a first traffic lane. ,Psa Automobiles Sa,"Ismail Abouessire, Badreddine Aboulissane",2020-11-13,2020-11-13,2022-10-28,2022-10-28,https://patents.google.com/patent/FR3116253B1/en,
CN-114930425-A,Autonomous driving assessment using data analysis ,国际商业机器公司,"坂本佳史, 青田健太郎, J.科恩, H.格罗杰",2020-02-28,2021-01-29,2022-08-19,,https://patents.google.com/patent/CN114930425A/en,https://patentimages.storage.googleapis.com/64/ca/c4/c1b8fbe4fc6ffb/HDA0003736523210000011.png
FR-3116782-A1,Method and device for adapting a setpoint acceleration trajectory of an adaptive vehicle cruise control of an autonomous vehicle. ,Psa Automobiles Sa,Luc Vivet,2020-11-30,2020-11-30,2022-06-03,,https://patents.google.com/patent/FR3116782A1/en,
US-11429102-B2,Method and device for operating at least two automated vehicles ,Robert Bosch Gmbh,"Holger Mielenz, Jan Rohde",2017-09-19,2018-08-27,2022-08-30,2022-08-30,https://patents.google.com/patent/US11429102B2/en,https://patentimages.storage.googleapis.com/ff/2b/50/0f142d471ae485/US11429102-20220830-D00000.png
WO-2022185792-A1,"Autonomous driving method, combine, and autonomous driving system ",ヤンマーホールディングス株式会社,"康人 西井, 昌章 村山",2021-03-01,2022-01-26,2022-09-09,,https://patents.google.com/patent/WO2022185792A1/en,https://patentimages.storage.googleapis.com/3b/ff/78/e4c0240ea0e525/JPOXMLDOC01-appb-D000001.png
US-2022340163-A1,Method for operating an at least partially automated vehicle ,Robert Bosch Gmbh,"Alexander Geraldy, Christoph Thein, Silke Vogel, Uwe Wilbrand",2021-04-21,2022-01-26,2022-10-27,,https://patents.google.com/patent/US20220340163A1/en,https://patentimages.storage.googleapis.com/24/2d/a9/d679bd7182e49f/US20220340163A1-20221027-D00000.png
JP-2022537800-A,How to operate an autonomous vehicle ,ボルボトラックコーポレーション,"ニルソン，ピーター, スンデル，オリヴァー, ニルソン，パトリック, ウィーベリ，ウィルヘルム, ベリクウィスト，ステファン, ウィグストロム，オスカー",2019-05-17,2019-05-17,2022-08-30,,https://patents.google.com/patent/JP2022537800A/en,https://patentimages.storage.googleapis.com/a2/03/1d/14a368e18caace/2022537800000002.png
CN-111427008-B,A position determination method and related device for underwater autonomous vehicle cluster ,中国电子科技集团公司电子科学研究院,"商志刚, 杨丰茂, 安妍妍, 王成才, 何宇帆, 付圣峰, 张博, 楚立鹏",2020-04-19,2020-04-19,2022-09-16,2022-09-16,https://patents.google.com/patent/CN111427008B/en,https://patentimages.storage.googleapis.com/1e/64/7a/cf8737afdc228a/HDA0002456954360000011.png
CN-114750753-A,"Method, apparatus and computer program for automated vehicle ",大众汽车股份公司,A·普法德勒,2021-01-08,2022-01-07,2022-07-15,,https://patents.google.com/patent/CN114750753A/en,https://patentimages.storage.googleapis.com/c4/09/a7/4b8e888fec4bda/231365.png
CN-114815803-A,Method of controlling driving of first and second automated guided vehicles ,"三星显示有限公司, 浦项工科大学校产学协力团","金勇求, 金秉仁, 权珉秀, 方仁慧",2021-01-18,2022-01-13,2022-07-29,,https://patents.google.com/patent/CN114815803A/en,https://patentimages.storage.googleapis.com/2e/ef/c9/0354df99a13cef/HDA0003468082030000011.png
EP-4019202-A1,Method and system for optimizing reinforcement-learning-based autonomous driving according to user preferences ,"Naver Corporation, Naver Labs Corporation","Jinyoung Choi, Jung-Eun Kim, Kay Park, Jaehun HAN, Joonho Seo, Minsu Kim, Christopher Dance",2019-10-24,2020-08-25,2022-06-29,,https://patents.google.com/patent/EP4019202A1/en,https://patentimages.storage.googleapis.com/14/36/00/19b05aa7545153/imgf0001.png
CN-114675773-A,Conditional preparation of automated assistant input from a user in a vehicle ,谷歌有限责任公司,"维克拉姆·阿加尔瓦尔, 史蒂芬·B·黄",2021-04-15,2022-04-13,2022-06-28,,https://patents.google.com/patent/CN114675773A/en,https://patentimages.storage.googleapis.com/1a/ce/2b/61c4d738c82c89/HDA0003593740890000011.png
NL-2025866-B1,Method of inspecting an aeroplane using an autonomous flying vehicle ,Mainblades Holding B V,"Borota Dejan, Lucien Verboom Jochem",2020-06-19,2020-06-19,2022-02-17,2022-02-17,https://patents.google.com/patent/NL2025866B1/en,
FR-3116782-B1,Method and device for adapting a setpoint acceleration trajectory of an adaptive vehicle cruise control of an autonomous vehicle. ,Psa Automobiles Sa,Luc Vivet,2020-11-30,2020-11-30,2022-11-04,2022-11-04,https://patents.google.com/patent/FR3116782B1/en,
