search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20161231&after=publication:20160101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2016224028-A1,Direct methods for dense parking of autonomous vehicles ,Thomas Danaher Harvey,Thomas Danaher Harvey,2015-02-01,2016-02-14,2016-08-04,,https://patents.google.com/patent/US20160224028A1/en,https://patentimages.storage.googleapis.com/58/41/0d/2f4b2b1b4e6240/US20160224028A1-20160804-D00000.png
EP-3045369-A1,Autonomous driving vehicle system ,Toyota Jidosha Kabushiki Kaisha,"Hiromitsu Urano, Kentaro Ichikawa, Taisuke Sugaiwa, Toshiki Kindo",2015-01-19,2016-01-19,2016-07-20,,https://patents.google.com/patent/EP3045369A1/en,https://patentimages.storage.googleapis.com/51/eb/ae/688b8296777915/imgf0001.png
US-2016207538-A1,Autonomous driving vehicle system ,Toyota Jidosha Kabushiki Kaisha,"Hiromitsu Urano, Kentaro Ichikawa, Taisuke Sugaiwa, Toshiki Kindo",2015-01-19,2016-01-19,2016-07-21,,https://patents.google.com/patent/US20160207538A1/en,https://patentimages.storage.googleapis.com/09/a3/6c/e4a8a124c9463c/US20160207538A1-20160721-D00001.png
US-2016202700-A1,Transitioning from autonomous vehicle control to operator vehicle control ,Qualcomm Incorporated,Stephen Alton Sprigg,2015-01-09,2016-01-06,2016-07-14,,https://patents.google.com/patent/US20160202700A1/en,https://patentimages.storage.googleapis.com/bd/98/f9/523310016f6646/US20160202700A1-20160714-D00001.png
US-2016221186-A1,General purpose robotics operating system with unmanned and autonomous vehicle extensions ,Paul J. Perrone,Paul J. Perrone,2006-02-27,2015-11-23,2016-08-04,,https://patents.google.com/patent/US20160221186A1/en,https://patentimages.storage.googleapis.com/a6/3e/37/431663e1cf281b/US20160221186A1-20160804-D00000.png
US-2016139598-A1,Autonomous driving vehicle system ,Toyota Jidosha Kabushiki Kaisha,"Kentaro Ichikawa, Toshiki Kindo, Katsuhiro Sakai, Masahiro Harada, Hiromitsu Urano",2014-11-19,2015-11-17,2016-05-19,,https://patents.google.com/patent/US20160139598A1/en,https://patentimages.storage.googleapis.com/db/dc/c3/e064077235acc1/US20160139598A1-20160519-D00000.png
US-2016117936-A1,Autonomous vehicle and method for coordinating the paths of multiple autonomous vehicles ,"Proxy Technologies, Inc.","John Solomon Klinger, Robert F. Davis",2012-03-09,2015-11-11,2016-04-28,,https://patents.google.com/patent/US20160117936A1/en,https://patentimages.storage.googleapis.com/dd/13/18/c902141b5909e4/US20160117936A1-20160428-D00000.png
US-9325192-B2,Battery charging management system for automated guided vehicle and battery charging management method for automated guided vehicle ,"Nissan Motor Co., Ltd.","Toshihito Fukui, Mitsuru Hirayama",2012-08-02,2013-07-31,2016-04-26,2016-04-26,https://patents.google.com/patent/US9325192B2/en,https://patentimages.storage.googleapis.com/94/c3/d2/112d859ffd3365/US09325192-20160426-D00000.png
US-2016129907-A1,Driving path planning apparatus and method for autonomous vehicle ,Hyundai Motor Company,"Hoi Won Kim, Su Jung Yoo, Min Yong SHIN, Kyoung Jun Lee",2014-11-12,2015-08-24,2016-05-12,,https://patents.google.com/patent/US20160129907A1/en,https://patentimages.storage.googleapis.com/da/d4/16/9113d1470fa3a4/US20160129907A1-20160512-D00000.png
US-2016033963-A1,Remote autonomous driving system based on high accuracy of localization by indoor infrastructure map and sensor and method thereof ,Electronics And Telecommunications Research Institute,Samyeul NOH,2014-08-01,2015-07-31,2016-02-04,,https://patents.google.com/patent/US20160033963A1/en,https://patentimages.storage.googleapis.com/d2/d5/17/bed3a7ce3d39d6/US20160033963A1-20160204-D00000.png
US-2016001777-A1,Method and arrangement for entering a preceding vehicle autonomous following mode ,Volvo Lastvagnar Ab,Philip Gerdt,2010-10-12,2015-09-10,2016-01-07,,https://patents.google.com/patent/US20160001777A1/en,https://patentimages.storage.googleapis.com/9e/34/f5/4cdf30f8324647/US20160001777A1-20160107-D00000.png
US-2016362084-A1,Autonomous vehicle theft prevention ,"Ford Global Technologies, Llc","Douglas Raymond Martin, Mark Anthony ROCKWELL",2015-06-15,2015-06-15,2016-12-15,,https://patents.google.com/patent/US20160362084A1/en,https://patentimages.storage.googleapis.com/73/36/af/02b7fc2fd5ca0b/US20160362084A1-20161215-D00000.png
US-2016355192-A1,Transitioning between operational modes of an autonomous vehicle ,"Toyota Motor Engineering & Manufacturing North America, Inc., Toyota Jidosha Kabushiki Kaisha","Michael R. James, Katsuhiro Sakai, Toshiki Kindo, Danil V. Prokhorov, Masahiro Harada",2015-06-04,2015-06-04,2016-12-08,,https://patents.google.com/patent/US20160355192A1/en,https://patentimages.storage.googleapis.com/97/cc/1a/a6ca794a4922f0/US20160355192A1-20161208-D00000.png
US-2016121913-A1,Inventory management system using automated guided vehicle ,"Hanmi It Co., Ltd.","Jong Hoon Lim, Chulwoo Jun",2013-07-11,2016-01-08,2016-05-05,,https://patents.google.com/patent/US20160121913A1/en,https://patentimages.storage.googleapis.com/ef/1f/ea/a2c3df746c06dc/US20160121913A1-20160505-D00000.png
WO-2016182275-A1,Autonomous driving apparatus and vehicle including the same ,Lg Electronics Inc.,"Ayoung Cho, Salkmann Ji, Joonhong Park, Yungwoo Jung",2015-05-08,2016-05-06,2016-11-17,,https://patents.google.com/patent/WO2016182275A1/en,https://patentimages.storage.googleapis.com/4f/bb/31/9120cadee0f3fc/PCTKR2016004775-appb-D000001.png
US-2016334229-A1,Autonomous vehicle operated with guide assistance of human driven vehicles ,"Uber Technologies, Inc.","William Ross, John Bares, David LaRose, Matthew Sweeney",2015-05-13,2015-05-13,2016-11-17,,https://patents.google.com/patent/US20160334229A1/en,https://patentimages.storage.googleapis.com/ea/62/42/bebfde16f96545/US20160334229A1-20161117-D00000.png
US-2016318515-A1,Automated Vehicle Parameter Modification Based On Operator Override ,"Delphi Technologies, Inc.","Michael H. Laur, John P. Absmeier, Tory P. Smith",2015-05-01,2015-05-01,2016-11-03,,https://patents.google.com/patent/US20160318515A1/en,https://patentimages.storage.googleapis.com/e7/2b/d5/73ffb9baa9a44d/US20160318515A1-20161103-D00001.png
US-2016260328-A1,Real-time Occupancy Mapping System for Autonomous Vehicles ,Qualcomm Incorporated,"Lalan Jee Mishra, Richard Dominic Wietfeldt, Joseph Czompo",2015-03-06,2015-03-06,2016-09-08,,https://patents.google.com/patent/US20160260328A1/en,https://patentimages.storage.googleapis.com/19/91/30/92682204f740e3/US20160260328A1-20160908-D00000.png
US-2016009291-A1,Selectable autonomous driving modes ,"Ford Global Technologies, Llc","Tobias John Pallett, Jeffrey Allen Doering, Anthony David Tsakiris, Kyle Richard Post",2014-07-14,2014-07-14,2016-01-14,,https://patents.google.com/patent/US20160009291A1/en,https://patentimages.storage.googleapis.com/11/6b/b5/f04e2365913ba0/US20160009291A1-20160114-D00000.png
US-2016196755-A1,Ground effect based surface sensing in automated aerial vehicles ,"Amazon Technologies, Inc.","Amir Navot, Brian C. Beckman, Daniel Buchmueller, Gur Kimchi, Fabian Hensel, Scott A. Green, Brandon William Porter, Severan Sylvain Jean-Michel Rault",2014-06-26,2014-06-26,2016-07-07,,https://patents.google.com/patent/US20160196755A1/en,https://patentimages.storage.googleapis.com/ee/01/e4/bab2893b76fba6/US20160196755A1-20160707-D00000.png
US-2016368491-A1,Method and device for operating a motor vehicle in an automated driving mode ,Robert Bosch Gmbh,"Florian Hauler, Stefan Nordbruch",2013-07-04,2014-06-24,2016-12-22,,https://patents.google.com/patent/US20160368491A1/en,https://patentimages.storage.googleapis.com/37/20/45/e4c0985e582bc1/US20160368491A1-20161222-D00000.png
US-2016301698-A1,In-vehicle authorization for autonomous vehicles ,"Hill-Rom Services, Inc.","Mika KATARA, Jiang Cheng, Alexander Maltsev, Bernhard Raaf, Michael R. Tierney",2013-12-23,2013-12-23,2016-10-13,,https://patents.google.com/patent/US20160301698A1/en,https://patentimages.storage.googleapis.com/9c/ae/40/90133a2b25afc4/US20160301698A1-20161013-D00000.png
US-2016288833-A1,"Method for performing an at least semi-autonomous parking process of a motor vehicle in a garage, parking assistance system and motor vehicle ",Valeo Schalter Und Sensoren Gmbh,"Markus Heimberger, Vsevolod Vovkushevsky, Oliver Grimm",2012-11-14,2013-11-12,2016-10-06,,https://patents.google.com/patent/US20160288833A1/en,https://patentimages.storage.googleapis.com/4e/1d/45/88d41dd99589b6/US20160288833A1-20161006-D00000.png
US-2016240091-A1,Method for autonomous controlling of an aerial vehicle and corresponding system ,Airbus Defence and Space GmbH,"Christian Thiele, Winfried Lohmiller, Lars Schoepfer, Hugo HEUSINGER, Werner Kleih",2013-09-26,2014-09-23,2016-08-18,,https://patents.google.com/patent/US20160240091A1/en,https://patentimages.storage.googleapis.com/28/f3/36/b54444c706d13a/US20160240091A1-20160818-D00000.png
US-2016232795-A1,Method for autonomous controlling of a remote controlled aerial vehicle and corresponding system ,Airbus Defence and Space GmbH,"Christian Thiele, Winfried Lohmiller, Lars Schoepfer, Hugo HEUSINGER, Werner Kleih",2013-09-26,2014-09-23,2016-08-11,,https://patents.google.com/patent/US20160232795A1/en,https://patentimages.storage.googleapis.com/9b/78/3b/0af3c44332ce53/US20160232795A1-20160811-D00000.png
EP-3020658-A1,Inventory management system using automated guided vehicle ,"Hanmi IT Co., Ltd.","Jong Hoon Lim, Chulwoo JUN",2013-07-11,2014-07-11,2016-05-18,,https://patents.google.com/patent/EP3020658A1/en,https://patentimages.storage.googleapis.com/28/d7/5f/7c4aaf4a928cab/imgf0001.png
US-9459363-B2,Method and system of performing geophysical surveys with autonomous underwater vehicles ,Pgs Geophysical As,Stig Rune Lennart Tenghamn,2012-12-06,2012-12-06,2016-10-04,2016-10-04,https://patents.google.com/patent/US9459363B2/en,https://patentimages.storage.googleapis.com/70/f8/e9/bcdd2be4378c3e/US09459363-20161004-D00000.png
CN-103383820-B,For the autonomous vehicle positioning system that bad behavior detects ,通用汽车环球科技运作有限责任公司,"S.达斯, M.萨哈",2012-05-03,2013-05-03,2016-02-17,2016-02-17,https://patents.google.com/patent/CN103383820B/en,
DE-102016003847-A1,Method for supporting a parking operation of a vehicle ,Daimler Ag,"Frank Niebling, Yannick Dietrich, Stefan Gross",2016-03-30,2016-03-30,2016-10-06,,https://patents.google.com/patent/DE102016003847A1/en,https://patentimages.storage.googleapis.com/61/94/46/86b5de55e2413d/DE102016003847A1_0002.png
US-2016101811-A1,Trailer sensor module and associated method of wireless trailer identification and motion estimation ,"Ford Global Technologies, Llc","Christos Kyrtsos, Thomas Edward Pilutti, Erick Michael Lavoie",2014-10-13,2014-12-08,2016-04-14,,https://patents.google.com/patent/US20160101811A1/en,https://patentimages.storage.googleapis.com/57/ff/b2/1415905002fbf6/US20160101811A1-20160414-D00000.png
US-2016306357-A1,Automated vehicle system with position bias for motorcycle lane splitting ,"Delphi Technologies, Inc.","Jonathan L. Wieskamp, Michael H. Laur",2015-04-17,2015-04-17,2016-10-20,,https://patents.google.com/patent/US20160306357A1/en,https://patentimages.storage.googleapis.com/56/59/f7/a946bd4547c092/US20160306357A1-20161020-D00000.png
US-9527527-B2,Method and system for intelligent scaling of torque overlay intervention for semi-autonomous road vehicle steering systems ,Volvo Car Corporation,"Nenad Lazic, Diomidis KATZOURAKIS, Claes Olsson",2014-11-04,2015-10-28,2016-12-27,2016-12-27,https://patents.google.com/patent/US9527527B2/en,https://patentimages.storage.googleapis.com/09/af/cf/29c5a277ed8c71/US09527527-20161227-D00000.png
US-2016180531-A1,Method To Determine Distance Of An Object From An Automated Vehicle With A Monocular Device ,"Delphi Technologies, Inc.","Stephanie Lessmann, Mirko Meuter, Dennis Mueller",2014-12-22,2015-11-30,2016-06-23,,https://patents.google.com/patent/US20160180531A1/en,https://patentimages.storage.googleapis.com/b1/c3/c8/da846919073bd7/US20160180531A1-20160623-D00000.png
DE-102016110169-A1,Theft prevention for autonomous vehicles ,"Ford Global Technologies, Llc","Douglas Raymond Martin, Mark Anthony ROCKWELL",2015-06-15,2016-06-02,2016-12-15,,https://patents.google.com/patent/DE102016110169A1/en,https://patentimages.storage.googleapis.com/65/2e/87/5620f3cc5ffa4d/DE102016110169A1_0002.png
CN-105575188-A,Airborne autonomous monitoring and alarming system and method for safe operation of unmanned aerial vehicle ,丁元沅,丁元沅,2016-03-07,2016-03-07,2016-05-11,,https://patents.google.com/patent/CN105575188A/en,
WO-2016120363-A3,"Method for operating a driver assistance system of a motor vehicle with display of environmental data in an autonomous drive mode, driver assistance system as well as motor vehicle ",Valeo Schalter Und Sensoren Gmbh,Patrice Reilhac,2015-01-28,2016-01-28,2016-09-29,,https://patents.google.com/patent/WO2016120363A3/en,
CN-105539586-A,Unified motion planner for autonomous driving vehicle in avoiding the moving obstacle ,通用汽车环球科技运作有限责任公司,J-W·李,2014-08-29,2015-08-29,2016-05-04,,https://patents.google.com/patent/CN105539586A/en,
DE-102015208123-A1,Remote control controllable parking assistance system for automated parking of a motor vehicle in a head parking space with automated lateral guidance based on a parking line ,Bayerische Motoren Werke Aktiengesellschaft,"Georgios Lidoris, Rebecca Pascal, Alex Messner",2015-04-17,2015-04-30,2016-10-20,,https://patents.google.com/patent/DE102015208123A1/en,https://patentimages.storage.googleapis.com/ae/f4/2c/976046913a4b1a/DE102015208123A1_0002.png
WO-2016126452-A1,Automated vehicle protected and aerodynamically located sensors ,"Delphi Technologies, Inc.","Matthew J. LEWIS, John P. ABSMEIER, Michael H. LAUR",2015-02-06,2016-01-26,2016-08-11,,https://patents.google.com/patent/WO2016126452A1/en,
KR-20160138542-A,Autonomously traveling work vehicle ,얀마 가부시키가이샤,"토시후미 히라마쯔, 히데아키 아오키",2014-03-28,2015-03-26,2016-12-05,,https://patents.google.com/patent/KR20160138542A/en,https://patentimages.storage.googleapis.com/1e/94/46/fed678433a01c4/pct00001.png
CN-105270414-A,Selectable autonomous driving modes ,福特全球技术公司,"托拜厄斯·约翰·帕雷特, 杰弗里·艾伦·多林, 安东尼·大卫·查基里斯, 凯尔·理查德·波斯特",2014-07-14,2015-07-02,2016-01-27,,https://patents.google.com/patent/CN105270414A/en,
CN-105292116-A,Lane change path planning algorithm for autonomous driving vehicle ,通用汽车环球科技运作有限责任公司,J-W.李,2014-06-05,2015-06-05,2016-02-03,,https://patents.google.com/patent/CN105292116A/en,
US-2016195877-A1,Control system for an autonomous vehicle and a method for generating a control signal and autonomous vehicle equipped with such control system ,Honda Research Institute Europe Gmbh,"Mathias FRANZIUS, Nils EINECKE",2015-01-07,2015-12-01,2016-07-07,,https://patents.google.com/patent/US20160195877A1/en,https://patentimages.storage.googleapis.com/6a/dd/04/ca7bfb8633ab1a/US20160195877A1-20160707-D00000.png
DE-102014226254-A1,"Method for operating a motor vehicle, in particular autonomously or partially autonomously driving / driving, signaling device, motor vehicle ",Robert Bosch Gmbh,"Heiko Freienstein, Joerg Moennich, Stephan Noessner",2014-12-17,2014-12-17,2016-06-23,,https://patents.google.com/patent/DE102014226254A1/en,https://patentimages.storage.googleapis.com/a3/ff/d3/51a41c74c36e5d/DE102014226254A1_0002.png
EP-3084544-A1,Deployment of mobile automated vehicles ,"Amazon Technologies, Inc.","William Spencer Worley Iii, Eric Mathew Clayton",2013-12-17,2014-12-16,2016-10-26,,https://patents.google.com/patent/EP3084544A1/en,
KR-20160056711-A,Path Planning Apparatus and Method for Autonomous Vehicle ,현대자동차주식회사,"김회원, 유수정, 신민용, 이경준",2014-11-12,2014-11-12,2016-05-20,,https://patents.google.com/patent/KR20160056711A/en,https://patentimages.storage.googleapis.com/47/05/79/90befce56178c7/pat00031.png
DE-102015204947-A1,Method and device for operating an optionally manually controllable or capable of autonomous driving vehicle ,"Ford Global Technologies, Llc",Frederic Stefan,2015-03-19,2015-03-19,2016-09-22,,https://patents.google.com/patent/DE102015204947A1/en,https://patentimages.storage.googleapis.com/af/58/b7/27bd0962f36680/DE102015204947A1_0002.png
CN-105836669-A,Heavy-load automated guided vehicle ,厦门思尔特机器人系统股份公司,"陈成华, 杨冬云, 冯清华, 林杰城, 王建兴",2016-05-16,2016-05-16,2016-08-10,,https://patents.google.com/patent/CN105836669A/en,
WO-2016109482-A1,Drive state indicator for an autonomous vehicle ,Robert Bosch Gmbh,"Akos Nagy, Jan Becker",2014-12-29,2015-12-29,2016-07-07,,https://patents.google.com/patent/WO2016109482A1/en,
MX-340614-B,Autonomous vehicle handling annd performance adjustment. ,Ford Global Tech Llc,"Levasseur Tellis, Gerald H Engelman, Alex Maurice Miller, Richard Lee Stephenson, Timothy D Zwicky",2014-02-14,2015-02-11,2016-07-18,,https://patents.google.com/patent/MX340614B/en,
CN-105992979-A,Deployment of mobile automated vehicles ,亚马逊科技公司,"W.S.沃尔利三世, E.M.克莱顿",2013-12-17,2014-12-16,2016-10-05,,https://patents.google.com/patent/CN105992979A/en,
KR-20160015987-A,Remote Autonomous Driving System based on the High Accuracy of Localization by indoor Infrastructure's Map and Sensor and Method thereof ,한국전자통신연구원,노삼열,2014-08-01,2014-08-01,2016-02-15,,https://patents.google.com/patent/KR20160015987A/en,https://patentimages.storage.googleapis.com/7d/ed/e4/1ffc8546a614c2/pat00001.png
EP-3016827-A1,Method and device for operating a motor vehicle in an automated driving mode ,Robert Bosch GmbH,"Stefan Nordbruch, Florian Hauler",2013-07-04,2014-06-24,2016-05-11,,https://patents.google.com/patent/EP3016827A1/en,
KR-20160035099-A,Use of environmental information to aid image processing for autonomous vehicles ,구글 인코포레이티드,"데이비드 아이. 퍼거슨, 완-옌 로",2013-06-24,2014-04-22,2016-03-30,,https://patents.google.com/patent/KR20160035099A/en,https://patentimages.storage.googleapis.com/e9/a6/d6/03ea8707cf8efe/pat00001.png
JP-2016536220-A,Computerized assistance or autonomous driving of vehicles adapted to individual driving preferences ,"インテル コーポレイション, インテル  コーポレイション","エー． ヒーリー，ジェニファー, エー． ヒーリー，ジェニファー, シー． ザフィログル，アレクサンドラ, シー． ザフィログル，アレクサンドラ",2013-12-11,2013-12-11,2016-11-24,,https://patents.google.com/patent/JP2016536220A/en,https://patentimages.storage.googleapis.com/bd/63/9e/602b6cf8b896f7/2016536220-3.png
CN-105358396-A,Method and device for operating a motor vehicle in an automated driving mode ,罗伯特·博世有限公司,"S·诺德布鲁赫, F·豪勒",2013-07-04,2014-06-24,2016-02-24,,https://patents.google.com/patent/CN105358396A/en,
KR-20160023850-A,Locality adapted computerized assisted or autonomous driving of vehicles ,인텔 코포레이션,"제니퍼 에이. 힐리, 알렉산드라 씨. 자피로글루",2013-08-22,2013-08-22,2016-03-03,,https://patents.google.com/patent/KR20160023850A/en,https://patentimages.storage.googleapis.com/bd/13/c3/1e0f2c3612861c/pct00001.png
JP-2016532948-A,Regional adaptive computer controlled assistance or autonomous driving of vehicles ,"インテル コーポレイション, インテル  コーポレイション","エー． ヒーリー，ジェニファー, エー． ヒーリー，ジェニファー, シー． ザフィログル，アレクサンドラ, シー． ザフィログル，アレクサンドラ",2013-08-22,2013-08-22,2016-10-20,,https://patents.google.com/patent/JP2016532948A/en,https://patentimages.storage.googleapis.com/82/ac/69/d915cea7c56968/2016532948-3.png
EP-3038875-A1,Locality adapted computerized assisted or autonomous driving of vehicles ,Intel Corporation,"Jennifer A. Healey, Alexandra C. ZAFIROGLU",2013-08-22,2013-08-22,2016-07-06,,https://patents.google.com/patent/EP3038875A1/en,
EP-3043289-A1,Control system for an autonomous vehicle and a method for generating a control signal and autonomous vehicle equipped with such control system ,Honda Research Institute Europe GmbH,"Mathias Franzius, Nils Einecke",2015-01-07,2015-01-07,2016-07-13,,https://patents.google.com/patent/EP3043289A1/en,https://patentimages.storage.googleapis.com/1c/e9/04/f8b59e31ca095c/imgf0001.png
KR-20160131579-A,Autonomous drive apparatus and vehicle including the same ,엘지전자 주식회사,"조아영, 지석만, 박준홍, 정용우",2015-05-08,2015-05-08,2016-11-16,,https://patents.google.com/patent/KR20160131579A/en,https://patentimages.storage.googleapis.com/96/f5/29/01435572330b9f/pat00001.png
JP-2016148937-A,Control device of autonomous working vehicle ,"本田技研工業株式会社, Honda Motor Co Ltd","誠 山村, Makoto Yamamura, 誠 山村",2015-02-10,2015-02-10,2016-08-18,,https://patents.google.com/patent/JP2016148937A/en,https://patentimages.storage.googleapis.com/ee/f7/d9/a410adfbeee864/2016148937-3.png
CN-105683019-A,Locality adapted computerized assisted or autonomous driving of vehicles ,英特尔公司,"J·A·希利, A·C·扎菲罗格卢",2013-08-22,2013-08-22,2016-06-15,,https://patents.google.com/patent/CN105683019A/en,
CN-105643589-A,Autonomous obstacle removal type intelligent vehicle system ,北京工业大学,"许红霞, 花晓峰",2016-03-08,2016-03-08,2016-06-08,,https://patents.google.com/patent/CN105643589A/en,
CN-105335733-A,Autonomous landing visual positioning method and system for unmanned aerial vehicle ,西安韦德沃德航空科技有限公司,王辉,2015-11-23,2015-11-23,2016-02-17,,https://patents.google.com/patent/CN105335733A/en,
EP-2436620-A3,Automated case unit storage system with autonomous transport vehicle ,"Casepick Systems, LLC","John Lert, Robert Sullivan, Stephen Toebes",2009-04-10,2010-04-12,2016-04-27,,https://patents.google.com/patent/EP2436620A3/en,
RU-2014140826-A,SYSTEM AND METHOD OF CONTROL OF THE BRAKE MECHANISM OF THE VEHICLE IN THE AUTONOMOUS MOTION MODE ,"Форд Глобал Технолоджис, ЛЛК",Уилфорд Трент ЙОПП,2013-10-09,2014-10-09,2016-05-10,,https://patents.google.com/patent/RU2014140826A/en,
US-2016325757-A1,"Vehicle system, vehicle comprising a vehicle system and method for allowing transition from an autonomous driving mode ",Volvo Car Corporation,"Mathias Westlund, Jonas Nilsson",2015-05-05,2016-04-28,2016-11-10,,https://patents.google.com/patent/US20160325757A1/en,https://patentimages.storage.googleapis.com/dc/2e/ed/f503688c459fad/US20160325757A1-20161110-D00000.png
WO-2016167884-A1,Automated vehicle system with position bias for motorcycle lane splitting ,"Delphi Technologies, Inc.","Jonathan L. WEISKAMP, Michael H. LAUR",2015-04-17,2016-02-25,2016-10-20,,https://patents.google.com/patent/WO2016167884A1/en,
JP-2016512882-A,"Apparatus and method for imparting roll and yaw moments to a vehicle for vehicle autonomous control and balance, and testing purposes ","エムティーエス システムズ コーポレイション, エムティーエス  システムズ  コーポレイション","クレッグ ロバート シャンクウィッツ，, クレッグ  ロバート シャンクウィッツ，, アーサー リチャード ザ サード ベイカー，, アーサー  リチャード  ザ  サード ベイカー，",2013-03-15,2014-03-12,2016-05-09,,https://patents.google.com/patent/JP2016512882A/en,
EP-2972181-A1,Apparatus and method for autonomous control and balance of a vehicle and for imparting roll and yaw moments on a vehicle for test purposes ,MTS Systems Corporation,"Craig Robert SHANKWITZ, Arthur Richard Baker",2013-03-15,2014-03-12,2016-01-20,,https://patents.google.com/patent/EP2972181A1/en,
JP-2016503740-A,"Method for driving a vehicle having an autonomous running mode, a control unit for a parking brake device of a vehicle, a parking brake device related thereto, a brake system and a vehicle ","ヴアブコ・ゲゼルシヤフト・ミツト・ベシユレンクテル・ハフツングＷＡＢＣＯ ＧｍｂＨ, ヴアブコ・ゲゼルシヤフト・ミツト・ベシユレンクテル・ハフツング","リュルフィング・ラルフ−カルステン, シュトラッヘ・ヴォルフガング",2012-12-21,2013-11-07,2016-02-08,,https://patents.google.com/patent/JP2016503740A/en,https://patentimages.storage.googleapis.com/97/e6/6b/3f2822fe891f4b/2016503740-3.png
DE-102016204957-A1,Automated lane change in dynamic traffic based on driving dynamics restrictions ,Magna Steyr Fahrzeugtechnik Ag & Co Kg,"Arno Eichberger, Sajjad Samiee",2015-03-25,2016-03-24,2016-09-29,,https://patents.google.com/patent/DE102016204957A1/en,https://patentimages.storage.googleapis.com/b9/13/65/07d04588724bdd/DE102016204957A1_0012.png
DE-102015205131-A1,Method for operating an at least partially automated moving vehicle within a route ,Bayerische Motoren Werke Aktiengesellschaft,Alexander Augst,2015-03-20,2015-03-20,2016-09-22,,https://patents.google.com/patent/DE102015205131A1/en,https://patentimages.storage.googleapis.com/6d/7f/99/048dced7f97dcc/DE102015205131A1_0002.png
EP-3091411-A1,"Vehicle system, vehicle comprising a vehicle system and method for allowing transition from an autonomous driving mode ",Volvo Car Corporation,"Jonas Nilsson, Mathias Westlund",2015-05-05,2015-05-05,2016-11-09,,https://patents.google.com/patent/EP3091411A1/en,https://patentimages.storage.googleapis.com/3a/07/df/2f7df64f4d7cca/imgf0001.png
BR-112012011674-A2,systems and methods for controlling autonomous vehicle positions and orientations ,Flanders Electric Ltd,Jarrid Cima,2009-11-16,2010-11-08,2016-07-05,,https://patents.google.com/patent/BR112012011674A2/en,
WO-2016096701-A1,"Method for operating a driver assistance system of a motor vehicle when changing from an autonomous driving mode to a manual driving mode, driver assistance system and motor vehicle ",Valeo Schalter Und Sensoren Gmbh,"Sascha Staude, Frank Kaiser",2014-12-18,2015-12-14,2016-06-23,,https://patents.google.com/patent/WO2016096701A1/en,
US-2016282869-A1,Control apparatus for autonomously navigating utility vehicle ,"Honda Motor Co., Ltd.","Makoto Yamamura, Toshiaki Kawakami",2015-03-27,2016-03-24,2016-09-29,,https://patents.google.com/patent/US20160282869A1/en,https://patentimages.storage.googleapis.com/47/42/88/f4760a46d17866/US20160282869A1-20160929-D00000.png
CN-205632352-U,Complete intelligent full -automatic self -driving car ,汪家琳,汪家琳,2016-03-31,2016-03-31,2016-10-12,2016-10-12,https://patents.google.com/patent/CN205632352U/en,
WO-2016112154-A1,Transitioning from autonomous vehicle control to operator vehicle control ,Qualcomm Incorporated,Stephen Alton Sprigg,2015-01-09,2016-01-07,2016-07-14,,https://patents.google.com/patent/WO2016112154A1/en,
US-2016121925-A1,Method and system for intelligent scaling of torque overlay intervention for semi-autonomous road vehicle steering systems ,Volvo Car Corporation,"Nenad Lazic, Diomidis KATZOURAKIS, Claes Olsson",2014-11-04,2015-10-28,2016-05-05,,https://patents.google.com/patent/US20160121925A1/en,https://patentimages.storage.googleapis.com/30/3b/dc/516aacac578b41/US20160121925A1-20160505-D00000.png
DE-102014118958-A1,"Method for operating a driver assistance system of a motor vehicle in the transition from an autonomous to a manual driving mode, driver assistance system and motor vehicle ",Valeo Schalter Und Sensoren Gmbh,"Sascha Staude, Frank Kaiser",2014-12-18,2014-12-18,2016-06-23,,https://patents.google.com/patent/DE102014118958A1/en,https://patentimages.storage.googleapis.com/e4/fa/e9/e8232fccfbcfdb/DE102014118958A1_0002.png
KR-101669622-B1,Method and apparatus of the optimization-based path planning for autonomous navigation of unmanned ground vehicle ,국방과학연구소,"신종호, 이영일, 김종희, 이정석, 주상현",2015-07-15,2015-07-15,2016-10-26,2016-10-26,https://patents.google.com/patent/KR101669622B1/en,https://patentimages.storage.googleapis.com/8c/9e/b5/c12a7f1573fc96/112015068642275-pat00043.png
BR-102015020303-A2,autonomous vehicle and method for controlling movements of a vehicle ,"Autonomous Solutions Inc, Cnh Ind America Llc",Michael G Hornberger,2014-08-26,2015-08-24,2016-07-05,,https://patents.google.com/patent/BR102015020303A2/en,
DE-102015205133-A1,Method and device for determining a movement planning for an at least partially automated driving of a vehicle ,Bayerische Motoren Werke Aktiengesellschaft,Alexander Augst,2015-03-20,2015-03-20,2016-09-22,,https://patents.google.com/patent/DE102015205133A1/en,https://patentimages.storage.googleapis.com/a3/1d/ff/2b950f07277bef/DE102015205133A1_0002.png
EP-3018040-A1,Method and system for intelligent scaling of torque overlay intervention for semi-autonomous road vehicle steering systems ,Volvo Car Corporation,"Nenad Lazic, Claes Olsson, Diomidis KATZOURAKIS",2014-11-04,2014-11-04,2016-05-11,,https://patents.google.com/patent/EP3018040A1/en,https://patentimages.storage.googleapis.com/df/a3/91/e2e89e109a84ad/imgf0001.png
