search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20211231&after=publication:20210101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2021101184-A,"Navigation system for vehicle, navigation method therefor and computer program therefor ","モービルアイ ビジョン テクノロジーズ リミテッド, Mobileye Vision Technologies Ltd, モービルアイ  ビジョン  テクノロジーズ  リミテッド","シャシュア，アムノン, Shashua Amnon, グダルヤフ，ヨラム, Gdalyahu Yoram, シュプリンガー，オフェル, Springer Ofer, ライスマン，アラン, Reisman Aran, ブラウンシュタイン，ダニエル, Braunstein Daniel, ブーベルマン，オリ, Buberman Ori, シャレブ−シュワルツ，シャイ, Shalev-Shwartz Shai, タイエブ，ヨアフ, Taieb Yoav, チュービス，イゴール, Tubis Igor, フーベルマン，デイビッド, Huberman David, ベライチェ，レヴィ, Bellaiche Levi, シュタイン，ギデオン, Stein Gideon, フェレンツ，アンドラス, Ferencz Andras, ハヨン，ゲービー, Hayon Gaby, ルビンスキー，セルゲイ, Sergey Rubinsky, アヴィエル，ユヴァル, Aviel Yuval",2015-02-10,2021-01-29,2021-07-08,,https://patents.google.com/patent/JP2021101184A/en,https://patentimages.storage.googleapis.com/40/0a/fd/660d9446a92d06/2021101184-3.png
AU-2021202268-A1,Estimating time to pick up and drop off passengers for improved stopping analysis in autonomous vehicles ,Waymo Llc,"Yu-Hsin Chen, John Wesley Dyer, Michael Epstein, Luis Torres",2017-08-22,2021-04-14,2021-05-06,,https://patents.google.com/patent/AU2021202268A1/en,
US-11136024-B1,Detecting and responding to autonomous environment incidents ,State Farm Mutual Automobile Insurance Company,"Blake S. Konrardy, Gregory L. Hayward, Scott Farris, Scott T. Christensen",2016-01-22,2019-09-26,2021-10-05,2021-10-05,https://patents.google.com/patent/US11136024B1/en,https://patentimages.storage.googleapis.com/16/95/67/01a67b8bdff3be/US11136024-20211005-D00000.png
CN-112193244-B,Linear Constraint-Based Motion Planning Method for Autonomous Driving Vehicles ,浙江大学,"陈剑, 朱晓媛, 马延",2020-09-30,2020-09-30,2021-07-20,2021-07-20,https://patents.google.com/patent/CN112193244B/en,https://patentimages.storage.googleapis.com/6b/43/34/1a57c62c671b1b/HDA0002712420620000011.png
US-10963969-B1,Autonomous communication feature use and insurance pricing ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2018-11-27,2021-03-30,2021-03-30,https://patents.google.com/patent/US10963969B1/en,https://patentimages.storage.googleapis.com/73/a7/89/f79b73b8bbe6aa/US10963969-20210330-D00000.png
US-2021049705-A1,Autonomous communication feature use and insurance pricing ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2020-11-04,2021-02-18,,https://patents.google.com/patent/US20210049705A1/en,https://patentimages.storage.googleapis.com/24/fa/48/440bfb43c66e8a/US20210049705A1-20210218-D00000.png
US-10994709-B2,System for driverless operation of utility vehicles ,Knorr-Bremse Systeme Fuer Nutzfahrzeuge Gmbh,"Huba NEMETH, Peter Frank, Csaba Horvath",2016-09-08,2017-08-16,2021-05-04,2021-05-04,https://patents.google.com/patent/US10994709B2/en,https://patentimages.storage.googleapis.com/d5/36/7d/2b3a0e4f094ce2/US10994709-20210504-D00000.png
RU-2753080-C1,Vehicle ,Тойота Дзидося Кабусики Кайся,"Икума СУДЗУКИ, Юта ОХАСИ",2020-01-31,2021-01-29,2021-08-11,2021-08-11,https://patents.google.com/patent/RU2753080C1/en,https://patentimages.storage.googleapis.com/ca/e6/a9/7c825dbd3f98d2/00000002.png
US-2021247196-A1,Object Detection for Light Electric Vehicles ,"Uber Technologies, Inc.","Alan Hugh Wells, Lucie Zikova, Himaanshu Gupta, Aaron Rogan, Mark Calleija",2020-02-10,2021-02-10,2021-08-12,,https://patents.google.com/patent/US20210247196A1/en,https://patentimages.storage.googleapis.com/25/82/e2/9c39e8112faa8d/US20210247196A1-20210812-D00000.png
US-2021080967-A1,Vehicle control system and control method ,Jaguar Land Rover Limited,"David Pettinger, Daniel Woolliscroft, Mostafa Taie, Max Nalborczyk, David Torres, Qian Lu, Shyam Mohandas",2018-02-15,2018-12-18,2021-03-18,,https://patents.google.com/patent/US20210080967A1/en,https://patentimages.storage.googleapis.com/47/fe/3a/54b4b5b2ca1b86/US20210080967A1-20210318-D00000.png
US-2021109521-A1,Redundant pose generation system ,"Zoox, Inc.","Marcus Hammond, Timothy David Kentley-Klay",2017-11-07,2020-11-09,2021-04-15,,https://patents.google.com/patent/US20210109521A1/en,https://patentimages.storage.googleapis.com/bc/33/4b/181b4c110c8298/US20210109521A1-20210415-D00000.png
AU-2017365026-B2,Methods for autonomously navigating across uncontrolled and controlled intersections ,"Amazon Technologies, Inc.","Uriah BAALKE, Stav BRAUN, Sonia JIN",2016-11-22,2017-11-21,2021-02-04,2021-02-04,https://patents.google.com/patent/AU2017365026B2/en,
CN-108268034-B,Expert mode for a vehicle ,通用汽车环球科技运作有限责任公司,I·鲁斯特,2016-01-04,2017-12-27,2021-04-27,2021-04-27,https://patents.google.com/patent/CN108268034B/en,https://patentimages.storage.googleapis.com/01/17/d6/1cfa4632a161ac/HDA0001527633800000011.png
RU-2754019-C1,Vehicle and vehicle control interface ,Тойота Дзидося Кабусики Кайся,Икума СУДЗУКИ,2020-01-31,2021-01-25,2021-08-25,2021-08-25,https://patents.google.com/patent/RU2754019C1/en,https://patentimages.storage.googleapis.com/e8/10/d4/8b5d9921254ed9/00000002.png
KR-102283928-B1,Autonomous travel route generating system ,얀마 파워 테크놀로지 가부시키가이샤,도시후미 히라마츠,2016-05-10,2017-04-07,2021-07-29,2021-07-29,https://patents.google.com/patent/KR102283928B1/en,https://patentimages.storage.googleapis.com/07/08/31/76a919961b59f3/112021013912159-pat00001.png
US-10991176-B2,Driverless transportation system ,Toyota Jidosha Kabushiki Kaisha,"Yasunao YOSHIZAKI, Koji Taguchi, Masaki WASEKURA, Nobuhide Kamata",2017-11-16,2018-09-19,2021-04-27,2021-04-27,https://patents.google.com/patent/US10991176B2/en,https://patentimages.storage.googleapis.com/23/ad/26/33b826a985b2f5/US10991176-20210427-D00000.png
US-2021114408-A1,Automated Removal and Replacement of Vehicle Wheels and Tires ,"Robotire, Inc.",Victor Darolfi,2019-10-16,2020-10-08,2021-04-22,,https://patents.google.com/patent/US20210114408A1/en,https://patentimages.storage.googleapis.com/c3/aa/1d/88435880a459cb/US20210114408A1-20210422-D00000.png
WO-2021042263-A1,Systems and methods for driving mode switching in autonomous driving ,"Beijing Voyager Technology Co., Ltd.","Tingyou MING, Xiaowei Chen, Xiaofeng Huang, Jiangyuan Sun, Wenchang WU, Xiaocheng ZHANG",2019-09-03,2019-09-03,2021-03-11,,https://patents.google.com/patent/WO2021042263A1/en,https://patentimages.storage.googleapis.com/fb/0d/58/262071bdefb985/PCTCN2019104176-appb-300001.png
US-10908606-B2,Autonomous navigation based on road signatures ,Mobileye Vision Technologies Ltd.,"Gideon Stein, Ofer Springer, Andras FERENCZ",2015-02-10,2016-09-22,2021-02-02,2021-02-02,https://patents.google.com/patent/US10908606B2/en,https://patentimages.storage.googleapis.com/da/0e/f5/355d5e2abc57cf/US10908606-20210202-D00000.png
US-2021293572-A1,Autonomous operation suitability assessment and mapping ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2019-03-25,2021-09-23,,https://patents.google.com/patent/US20210293572A1/en,https://patentimages.storage.googleapis.com/91/88/c1/c787df81c1af40/US20210293572A1-20210923-D00000.png
CN-111806437-B,"Method, device, device and storage medium for determining preview point of autonomous vehicle ","中汽研（天津）汽车工程研究院有限公司, 中国汽车技术研究中心有限公司","华一丁, 郭蓬, 龚进峰, 戎辉, 唐风敏, 吴学易, 王通, 赵志成, 郝晶晶",2020-09-10,2020-09-10,2021-01-15,2021-01-15,https://patents.google.com/patent/CN111806437B/en,https://patentimages.storage.googleapis.com/cc/94/90/695e57f0f647d2/200817142224.png
JP-6984232-B2,Autonomous driving device ,トヨタ自動車株式会社,"秀往 松井, 敏樹 金道",2017-08-25,2017-08-25,2021-12-17,2021-12-17,https://patents.google.com/patent/JP6984232B2/en,https://patentimages.storage.googleapis.com/b2/aa/81/e9a7288c599b3a/0006984232-2.png
EP-3350661-B1,Method and system for steering control of an autonomous vehicle ,"Baidu.com Times Technology (Beijing) Co., Ltd., Baidu USA LLC","Fan ZHU, Qi KONG, Xiang Yu, Sen HU, Qi Luo, Zhenguang ZHU, Yuchang Pan, Wenli Yang, Guang Yang, Jingao WANG",2016-11-24,2016-11-24,2021-05-05,2021-05-05,https://patents.google.com/patent/EP3350661B1/en,https://patentimages.storage.googleapis.com/2a/a8/9e/a11f928f412959/imgf0001.png
WO-2021027568-A1,Obstacle avoidance method and device ,华为技术有限公司,"王超, 王新宇, 杨绍宇",2019-08-12,2020-07-28,2021-02-18,,https://patents.google.com/patent/WO2021027568A1/en,https://patentimages.storage.googleapis.com/cb/ed/52/eff8a58a952305/PCTCN2020105326-appb-300001.png
US-10891694-B1,Using vehicle mode for subrogation on a distributed ledger ,State Farm Mutual Automobile Insurance Company,"William J. Leise, Douglas A. Graff, Anthony McCoy, Jaime Skaggs, Shawn M. Call, Stacie A. McCullough, Wendy H. Clayton, Melinda Teresa Magerkurth, Kim E. Flesher, Travis Charles Runge",2017-09-06,2018-04-19,2021-01-12,2021-01-12,https://patents.google.com/patent/US10891694B1/en,https://patentimages.storage.googleapis.com/5b/e8/3f/810c1f2234654d/US10891694-20210112-D00000.png
US-2021208598-A1,Detecting blocking objects ,"Zoox, Inc.","Mahsa Ghafarianzadeh, Benjamin John Sapp",2018-02-14,2021-03-23,2021-07-08,,https://patents.google.com/patent/US20210208598A1/en,https://patentimages.storage.googleapis.com/22/8a/02/c3deee0aecfbf9/US20210208598A1-20210708-D00000.png
KR-102252318-B1,Parallel travel work system ,얀마 파워 테크놀로지 가부시키가이샤,"코우헤이 오구라, 아키후미 쿠로다, 케이지 마쯔모토, 히데아키 아오키",2014-02-06,2015-02-06,2021-05-13,2021-05-13,https://patents.google.com/patent/KR102252318B1/en,https://patentimages.storage.googleapis.com/bc/9d/36/ebe923d4a6d2c2/112020043667912-pat00001.png
KR-102340161-B1,Parallel travel work system ,얀마 파워 테크놀로지 가부시키가이샤,"코우헤이 오구라, 아키후미 쿠로다, 케이지 마쯔모토, 히데아키 아오키",2014-02-06,2015-02-06,2021-12-15,2021-12-15,https://patents.google.com/patent/KR102340161B1/en,https://patentimages.storage.googleapis.com/eb/0e/e7/9873e4384c17ee/112021052635985-pat00001.png
KR-102253429-B1,Running system of work vehicle ,얀마 파워 테크놀로지 가부시키가이샤,카즈히사 요코야마,2014-05-22,2015-05-21,2021-05-17,2021-05-17,https://patents.google.com/patent/KR102253429B1/en,https://patentimages.storage.googleapis.com/d7/1a/86/d8ac72c0c22cff/112020060165925-pat00001.png
US-11126191-B2,Control device and control method ,Panasonic Intellectual Property Corporation Of America,"Kazunobu Konishi, Shuhei Matsui, Yuta Shimotsuma",2017-08-07,2018-07-23,2021-09-21,2021-09-21,https://patents.google.com/patent/US11126191B2/en,https://patentimages.storage.googleapis.com/3b/ae/86/aeda66fecdd391/US11126191-20210921-D00000.png
US-2021229656-A1,Trajectory modifications based on a collision zone ,"Zoox, Inc.",Victoria Magdalena Dax,2019-10-24,2019-10-24,2021-07-29,,https://patents.google.com/patent/US20210229656A1/en,https://patentimages.storage.googleapis.com/bf/40/4a/002eaa01800310/US20210229656A1-20210729-D00000.png
US-2021107566-A1,Methods and systems for lane changes using a multi-corridor representation of local route regions ,"Argo AI, LLC","Neal Seegmiller, Christopher Cunningham, Ramadev B. Hukkeri, Thomas Petroff, Albert Costa",2019-10-09,2019-10-09,2021-04-15,,https://patents.google.com/patent/US20210107566A1/en,https://patentimages.storage.googleapis.com/9e/4d/ad/db5a508a065a93/US20210107566A1-20210415-D00000.png
CN-109789998-B,Elevator system ,三菱电机株式会社,"町田幸喜, 神田准史郎, 相川真实",2016-10-04,2016-10-04,2021-06-29,2021-06-29,https://patents.google.com/patent/CN109789998B/en,https://patentimages.storage.googleapis.com/57/21/9f/fa60d5ebed2263/HDA0002008187130000011.png
US-2021122373-A1,Trajectory modifications based on a collision zone ,"Zoox, Inc.",Victoria Magdalena Dax,2019-10-24,2019-10-24,2021-04-29,,https://patents.google.com/patent/US20210122373A1/en,https://patentimages.storage.googleapis.com/a7/0f/93/d794e3f7d55e07/US20210122373A1-20210429-D00000.png
US-2021318693-A1,Multi-agent based manned-unmanned collaboration system and method ,Electronics And Telecommunications Research Institute,"Chang Eun Lee, Sang Joon Park, So Yeon Lee, Vladimirov Blagovest Iordanov, Jin Hee SON, Sung Woo JUN, Eun Young Cho",2020-04-14,2021-04-14,2021-10-14,,https://patents.google.com/patent/US20210318693A1/en,https://patentimages.storage.googleapis.com/20/e3/78/e471fdf5b45556/US20210318693A1-20211014-D00000.png
KR-102314198-B1,Bot position sensing ,심보틱 엘엘씨,"스티븐 씨. 토베스, 로버트 설리반, 마이클 치룰리크, 존 러트",2010-12-15,2011-12-15,2021-10-18,2021-10-18,https://patents.google.com/patent/KR102314198B1/en,https://patentimages.storage.googleapis.com/ad/44/4a/d91a197d81eeed/112020103889184-pat00001.png
US-11188098-B2,Grain cart for continuous conveying agricultural product ,Cnh Industrial America Llc,"Pinakin S. DESAI, Peter Joseph Zerillo, Stephen Michael Faivre, Nathan Taylor, Kevin David MONK, David W. Larson",2016-05-24,2017-05-23,2021-11-30,2021-11-30,https://patents.google.com/patent/US11188098B2/en,https://patentimages.storage.googleapis.com/3e/69/e4/646ddc980fe80a/US11188098-20211130-D00000.png
US-10955851-B2,Detecting blocking objects ,"Zoox, Inc.","Mahsa Ghafarianzadeh, Benjamin Sapp",2018-02-14,2018-02-14,2021-03-23,2021-03-23,https://patents.google.com/patent/US10955851B2/en,https://patentimages.storage.googleapis.com/ab/27/cb/d0a8daf88be6b1/US10955851-20210323-D00000.png
US-2021261157-A1,Method for object avoidance during autonomous navigation ,"BlueSpace.ai, Inc.","Joel Pazhayampallil, Christine Moon",2020-02-21,2021-02-22,2021-08-26,,https://patents.google.com/patent/US20210261157A1/en,https://patentimages.storage.googleapis.com/3f/1e/c7/c1e0db3ed43fe9/US20210261157A1-20210826-D00000.png
RU-2752670-C1,Transport vehicle ,Тойота Дзидося Кабусики Кайся,Эисукэ АНДО,2020-01-31,2021-01-12,2021-07-29,2021-07-29,https://patents.google.com/patent/RU2752670C1/en,https://patentimages.storage.googleapis.com/62/0a/92/aad070a5cf8ebf/00000002.png
US-11054821-B2,Remote-operation apparatus and remote-operation method ,"Panasonic Intellectual Property Management Co., Ltd.","Norihiko Kobayashi, Junichi Sakai",2017-02-28,2019-06-26,2021-07-06,2021-07-06,https://patents.google.com/patent/US11054821B2/en,https://patentimages.storage.googleapis.com/a1/76/61/dab0419d4fa88c/US11054821-20210706-D00000.png
RU-2758918-C1,Vehicle movement control method and traffic control device ,"Ниссан Мотор Ко., Лтд.","Ясухиса ХАЯКАВА, Такахико ОКИ",2018-09-07,2018-09-07,2021-11-03,2021-11-03,https://patents.google.com/patent/RU2758918C1/en,https://patentimages.storage.googleapis.com/86/86/03/d5628bf92932e3/00000002.png
US-10983512-B2,Automated creel systems and methods for using same ,Columbia Insurance Company,"Bryan M. Morton, Zachary N. Hall",2016-07-08,2019-06-06,2021-04-20,2021-04-20,https://patents.google.com/patent/US10983512B2/en,https://patentimages.storage.googleapis.com/06/69/e8/ec7716c76ce335/US10983512-20210420-D00000.png
US-11061399-B2,System and method for providing information indicative of autonomous availability ,"Samsung Electronics Co., Ltd.","Sameer M. Bhalla, Nicholas C. Fishwick, Julia A. Wolinsky, Yun Z. Wu",2018-01-03,2018-12-20,2021-07-13,2021-07-13,https://patents.google.com/patent/US11061399B2/en,https://patentimages.storage.googleapis.com/a0/98/d9/75b55ccfbc405d/US11061399-20210713-D00000.png
US-11099574-B2,Internal safety systems for robotic vehicles ,"Zoox, Inc.","Timothy David Kentley-Klay, Sagar Behere, Rachad Youssef Gamara",2015-11-04,2019-04-23,2021-08-24,2021-08-24,https://patents.google.com/patent/US11099574B2/en,https://patentimages.storage.googleapis.com/06/66/db/4d9aa4a0bc629f/US11099574-20210824-D00000.png
JP-2021170358-A,Collaborative system and method for precise autonomous delivery ,"ウーバー テクノロジーズ，インコーポレイテッド, Uber Technologies Inc","ズウィリンガー ダニエル, Ian Zwillinger Daniel, ヘティヒ ロナルド, Hettich Ronald, コグリアンドロ ジョン, Cogliandro John",2015-11-05,2021-07-05,2021-10-28,,https://patents.google.com/patent/JP2021170358A/en,https://patentimages.storage.googleapis.com/21/f9/d2/59c872e689451a/2021170358-2.png
US-11052917-B2,Vehicle control device provided in vehicle and method for controlling vehicle ,Lg Electronics Inc.,"Youngil Kim, Hyeonju BAE",2018-01-17,2019-01-17,2021-07-06,2021-07-06,https://patents.google.com/patent/US11052917B2/en,https://patentimages.storage.googleapis.com/2e/f3/72/1198269a2e3942/US11052917-20210706-D00000.png
WO-2021168452-A2,Method for object avoidance during autonomous navigation ,"Bluespace Al, Inc.","Joel Pazhayampallil, Christine MOON",2020-02-21,2021-02-22,2021-08-26,,https://patents.google.com/patent/WO2021168452A2/en,
CA-3168740-A1,Method for object avoidance during autonomous navigation ,"Joel Pazhayampallil, Christine MOON, Bluespace Ai, Inc.","Joel Pazhayampallil, Christine MOON",2020-02-21,2021-02-22,2021-08-26,,https://patents.google.com/patent/CA3168740A1/en,
US-2021261159-A1,Method for object avoidance during autonomous navigation ,"BlueSpace.ai, Inc.","Joel Pazhayampallil, Christine Moon",2020-02-21,2021-02-22,2021-08-26,,https://patents.google.com/patent/US20210261159A1/en,https://patentimages.storage.googleapis.com/bf/1d/c4/fea5184deca29e/US20210261159A1-20210826-D00000.png
US-11054827-B2,Navigating road junctions ,Mobileye Vision Technologies Ltd.,"Yoram Gdalyahu, Amnon Shashua, Yoav Taieb, Daniel Braunstein, David Huberman, Levi Bellaiche",2015-02-10,2017-08-09,2021-07-06,2021-07-06,https://patents.google.com/patent/US11054827B2/en,https://patentimages.storage.googleapis.com/68/35/9e/83e77a86c3fb9d/US11054827-20210706-D00000.png
US-2021294877-A1,Virtual testing of autonomous vehicle control system ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2017-01-18,2021-09-23,,https://patents.google.com/patent/US20210294877A1/en,https://patentimages.storage.googleapis.com/c1/34/fa/e4cac404879215/US20210294877A1-20210923-D00000.png
GB-2586302-B,Systems and methods for implementing an autonomous vehicle response to sensor failure ,Motional Ad Llc,"Thomas Batts Zachary, Sun Ludong, Woodard Ky, Wang Qian, Zhao Yiming, Lee Stephanie, Zhao Lin",2019-04-29,2020-04-29,2021-09-22,2021-09-22,https://patents.google.com/patent/GB2586302B/en,
US-10977741-B2,Autonomous feature use monitoring and insurance pricing ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2020-06-05,2021-04-13,2021-04-13,https://patents.google.com/patent/US10977741B2/en,https://patentimages.storage.googleapis.com/ec/92/46/dc0bdbfffd7725/US10977741-20210413-D00000.png
US-11079755-B2,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc.,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2020-07-27,2021-08-03,2021-08-03,https://patents.google.com/patent/US11079755B2/en,https://patentimages.storage.googleapis.com/7c/09/1c/5c02a96f189385/US11079755-20210803-D00000.png
US-10922903-B2,Methods and systems for providing remote assistance to a stopped vehicle ,Waymo Llc,"Dmitri Dolgov, Joshua Herbach",2017-07-11,2017-09-14,2021-02-16,2021-02-16,https://patents.google.com/patent/US10922903B2/en,https://patentimages.storage.googleapis.com/83/1c/5d/1c43747c860f66/US10922903-20210216-D00000.png
US-2021325874-A1,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210325874A1/en,https://patentimages.storage.googleapis.com/41/b7/e3/4906bf693edf37/US20210325874A1-20211021-D00000.png
US-2021325877-A1,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210325877A1/en,https://patentimages.storage.googleapis.com/09/e6/ca/09bcf667bca530/US20210325877A1-20211021-D00000.png
US-2021325878-A1,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210325878A1/en,https://patentimages.storage.googleapis.com/b9/d3/ef/d8f705466143c2/US20210325878A1-20211021-D00000.png
US-2021325875-A1,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210325875A1/en,https://patentimages.storage.googleapis.com/71/e5/60/bb83c4b474dc70/US20210325875A1-20211021-D00000.png
US-2021325873-A1,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210325873A1/en,https://patentimages.storage.googleapis.com/13/01/0c/8cc181f40903cf/US20210325873A1-20211021-D00000.png
US-2021286357-A1,"Automatic driving control device and automatic driving control method, and program ",Sony Group Corporation,Eiji Oba,2014-12-12,2021-06-03,2021-09-16,,https://patents.google.com/patent/US20210286357A1/en,https://patentimages.storage.googleapis.com/e5/49/b3/062609e3cf9b0f/US20210286357A1-20210916-D00000.png
US-2021405636-A1,Vehicular driving assist system that learns different driving styles ,Magna Electronics Inc.,"Anuj S. Potnis, Krishna Koravadi, William J. Chundrlik, Jr.",2016-10-20,2021-09-13,2021-12-30,,https://patents.google.com/patent/US20210405636A1/en,https://patentimages.storage.googleapis.com/39/2a/e6/b2dc4050417e37/US20210405636A1-20211230-D00000.png
US-2021325872-A1,System and method for autonomous operation of a machine ,Equipmentshare.Com Inc,"William J. Schlacks, Iv, Brian Adams, James Dianics, Ian Graves, Rob Martin, Scott Pfursich",2019-04-05,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210325872A1/en,https://patentimages.storage.googleapis.com/e9/a7/8c/b63fbc87bb9a0a/US20210325872A1-20211021-D00000.png
US-11061398-B2,Machine-learning systems and techniques to optimize teleoperation and/or planner decisions ,"Zoox, Inc.","Jesse Sol Levinson, Gabriel Thurston Sibley, Ashutosh Gajanan Rege",2015-11-04,2019-07-22,2021-07-13,2021-07-13,https://patents.google.com/patent/US11061398B2/en,https://patentimages.storage.googleapis.com/70/82/7b/6c88282effae91/US11061398-20210713-D00000.png
US-2021192866-A1,Providing a communications channel between instances of automated assistants ,Google Llc,"Alexandr Maltsev, Vikram Aggarwal, Moises Morgenstern Gali, Joseph Pirozzo",2018-05-23,2021-03-04,2021-06-24,,https://patents.google.com/patent/US20210192866A1/en,https://patentimages.storage.googleapis.com/08/e8/d0/a15f52f069ce67/US20210192866A1-20210624-D00000.png
US-2021255337-A1,Accuracy of global navigation satellite system based positioning using high definition map based localization ,DeepMap Inc.,Jeffrey Minoru Adachi,2017-11-22,2021-02-23,2021-08-19,,https://patents.google.com/patent/US20210255337A1/en,https://patentimages.storage.googleapis.com/6a/63/81/0812260a0c7878/US20210255337A1-20210819-D00000.png
US-11186278-B2,Driving control apparatus for vehicle ,Suzuki Motor Corporation,Katsuhiko Sato,2019-02-22,2020-02-14,2021-11-30,2021-11-30,https://patents.google.com/patent/US11186278B2/en,https://patentimages.storage.googleapis.com/3c/b6/74/6ecd17f2b499f8/US11186278-20211130-D00000.png
US-2021240181-A1,Driving assistance device ,Toyota Jidosha Kabushiki Kaisha,"Kentaro Ichikawa, Toshiki Kindo",2010-06-16,2021-01-19,2021-08-05,,https://patents.google.com/patent/US20210240181A1/en,https://patentimages.storage.googleapis.com/9a/d0/05/9e422cc956f4f6/US20210240181A1-20210805-D00000.png
US-2021378227-A1,Robotic agricultural system and method ,"Crinklaw Farm Services, Inc.","David Curtis Crinklaw, Chase Schapansky, Richard Vaccari, Jeremy Bischel, Ryan Johnson",2016-08-29,2021-08-25,2021-12-09,,https://patents.google.com/patent/US20210378227A1/en,https://patentimages.storage.googleapis.com/65/5f/71/2c92bf18633188/US20210378227A1-20211209-D00000.png
US-11180116-B2,Vehicle dispatch management system and vehicle dispatch management server ,Micolatta Inc.,"Masahiro Suzuki, Yoichiro Sako",2014-04-01,2019-06-19,2021-11-23,2021-11-23,https://patents.google.com/patent/US11180116B2/en,https://patentimages.storage.googleapis.com/bc/a0/72/c7d1aabcd04652/US11180116-20211123-D00000.png
US-11054824-B2,"Automatic driving control device and automatic driving control method, and program ",Sony Corporation,Eiji Oba,2014-12-12,2019-05-20,2021-07-06,2021-07-06,https://patents.google.com/patent/US11054824B2/en,https://patentimages.storage.googleapis.com/86/57/24/65223d9ffecace/US11054824-20210706-D00000.png
US-2021125427-A1,Methods and Systems for Providing Remote Assistance to a Stopped Vehicle ,Waymo Llc,"Dmitri Dolgov, Joshua Herbach",2017-07-11,2021-01-07,2021-04-29,,https://patents.google.com/patent/US20210125427A1/en,https://patentimages.storage.googleapis.com/2e/cd/c3/28ffffe6dba665/US20210125427A1-20210429-D00000.png
US-2021316628-A1,Vehicle dispatching system and vehicle dispatching method ,Toyota Jidosha Kabushiki Kaisha,"Koji Taguchi, Makoto Morita",2017-10-27,2021-06-24,2021-10-14,,https://patents.google.com/patent/US20210316628A1/en,https://patentimages.storage.googleapis.com/05/6e/a0/16b7d419609b9a/US20210316628A1-20211014-D00000.png
US-2021132620-A1,Neural network based vehicle dynamics model ,"Tusimple, Inc.","Jun Chen, Wutu LIN, Liu Liu",2017-08-08,2021-01-13,2021-05-06,,https://patents.google.com/patent/US20210132620A1/en,https://patentimages.storage.googleapis.com/80/ae/3f/552eaae4187c6b/US20210132620A1-20210506-D00000.png
US-10939606-B2,Scouting systems ,Deere & Company,"Chad A. Ackerman, Scott A. Stephens, Dolly Wu, David S. Mercer, Mark A. Harris",2014-12-05,2018-11-13,2021-03-09,2021-03-09,https://patents.google.com/patent/US10939606B2/en,https://patentimages.storage.googleapis.com/27/c6/36/0ee9003755ddcf/US10939606-20210309-D00000.png
KR-102308679-B1,Systems for at least semi-autonomous operation of automobiles with double redundancy ,크노르-브렘제 시스테메 퓌어 누츠파조이게 게엠베하,"팔크 헥커, 아드난 무스타파, 올리베르 윤트, 율리히 귁커",2017-11-10,2018-11-08,2021-10-05,2021-10-05,https://patents.google.com/patent/KR102308679B1/en,https://patentimages.storage.googleapis.com/82/9c/a6/1754b5be7626bd/112020059712662-pct00001.png
US-11140889-B2,Robotic agricultural system and method ,"Crinklaw Farm Services, Inc.","David Curtis Crinklaw, Chase Schapansky, Richard Vaccari, Jeremy Bischel, Ryan Johnson",2016-08-29,2018-11-28,2021-10-12,2021-10-12,https://patents.google.com/patent/US11140889B2/en,https://patentimages.storage.googleapis.com/97/39/04/06694a1356a3bc/US11140889-20211012-D00000.png
